date,region,covid_in_pop,covid_in_pop_lolim,covid_in_pop_uplim,covid_in_100k,covid_in_100k_lolim,covid_in_100k_uplim
2021-06-28,England,9795.49882138344,8630.104131252061,11112.954764474174,17.499093686686813,15.417183287181894,19.852652744434835
2021-06-29,England,11479.072591822924,10229.089491189125,12875.835021325207,20.506701127060964,18.27367841085009,23.001936648762836
2021-06-30,England,12079.607075168102,10807.171649073964,13495.788265655707,21.579521345588557,19.306388844885973,24.109447363809064
2021-07-01,England,12789.241194895872,11483.423306056093,14237.298851438118,22.84724177216628,20.51447342711005,25.434113258510667
2021-07-02,England,13730.931996393663,12379.401150439759,15223.456785871122,24.52951807680205,22.115086170367064,27.195827531482774
2021-07-03,England,14549.324221504887,13165.287526697703,16072.079881963055,25.991528585997827,23.51902685536899,28.711843748112944
2021-07-04,England,15280.030428020322,13868.835878006343,16827.82362036051,27.296893080284118,24.775875407664074,30.06193634906088
2021-07-05,England,16013.914717739395,14577.445827678608,17584.730074356463,28.607935036917,26.041766213506882,31.414106074365634
2021-07-06,England,16581.692672289497,15127.95996490709,18167.840125698567,29.622237605992744,27.025227968632304,32.45579855007798
2021-07-07,England,17164.46128604549,15687.453732129412,18773.147103240364,30.663320123149994,28.02473131483944,33.537144554233095
2021-07-08,England,17736.108216729146,16246.570505119109,19354.742121232845,31.68453439494422,29.023561182593216,34.57613051024624
2021-07-09,England,18792.974409641913,17267.6923151304,20445.236174945123,33.57256489357487,30.847736402736135,36.52423524270038
2021-07-10,England,20328.873278931907,18741.459586755507,22042.488978210855,36.31635964023037,33.480536633617916,39.37763525380086
2021-07-11,England,20879.790552338593,19277.051783823903,22607.32277674202,37.30054157488717,34.437341203273775,40.38667825795366
2021-07-12,England,20800.48359116655,19214.17300605035,22509.51285292015,37.158864262801096,34.32501189332974,40.21194647025642
2021-07-13,England,21294.229957165306,19681.66917013995,23030.44680265405,38.040913668719256,35.1601668275238,41.14256492646709
2021-07-14,England,23089.94109985594,21387.692556356335,24918.30006369941,41.248848057070575,38.20787921169648,44.51510589494064
2021-07-15,England,24508.897124859246,22748.509889632896,26395.510729509882,43.78373115711413,40.63890089213302,47.15405755093598
2021-07-16,England,25970.86710749999,24167.09969748645,27898.726909681598,46.3954562116368,43.173129766360226,49.83946655846351
2021-07-17,England,27339.405101636643,25486.508367752496,29315.790524488537,48.84027040740896,45.530177258582945,52.37096897683647
2021-07-18,England,54923.985373586765,47977.047219450506,62366.362317348605,98.11853211604695,85.70822776998602,111.41390928522442
2021-07-19,England,56580.47788723201,49606.47556594116,64177.517682091864,101.07776045307614,88.61910753332575,114.64943388552359
2021-07-20,England,56119.479287029004,49235.16054312446,63576.566408923165,100.25421304201687,87.9557746607456,113.57586909601471
2021-07-21,England,56455.823919452225,49572.829626451865,63898.96279547955,100.85507332908465,88.55900100296564,114.15181164630975
2021-07-22,England,56795.5652435621,49870.30426064986,64292.159095580086,101.46200160994556,89.09042228004036,114.85423415874963
2021-07-23,England,56084.918462972106,49268.88686691031,63450.55663056872,100.19247212314295,88.01602479301529,113.35075989462835
2021-07-24,England,54457.766434267236,47759.5439101234,61704.03397320035,97.28565887024037,85.31967065242803,110.23069789834769
2021-07-25,England,53457.20609284414,46807.0738647386,60665.711394123035,95.49821552784269,83.61813785028355,108.37579449632678
2021-07-26,England,52613.507264507156,45962.55353553097,59836.253205894674,93.99099623154844,82.10945099006412,106.89401528225426
2021-07-27,England,51242.71618144352,44624.12413826684,58444.9458230221,91.54215702235564,79.71842406608428,104.40852488673531
2021-07-28,England,47510.63000710628,41170.40011289718,54418.37789209762,84.87500032085627,73.54854528911261,97.21529351139782
2021-07-29,England,44607.93598847304,38381.59114182507,51400.09516385789,79.68950487013305,68.56649890751025,91.82330549756884
2021-07-30,England,42570.05627019288,36434.37022216205,49299.25830486394,76.04895028862099,65.08790104096003,88.07028161523961
2021-07-31,England,41899.55574628477,35755.56196749265,48640.323495109275,74.85113977393567,63.875249244420026,86.89313258183411
2021-08-01,England,40388.1890203684,34352.32360003127,47027.89374653144,72.15117028651999,61.3684448330555,84.01261983326745
2021-08-02,England,39940.45175486918,33837.73928599998,46659.48729636932,71.35131348505847,60.4491696348108,83.35448295798211
2021-08-03,England,37794.437092483386,31931.804439555504,44249.886528834235,67.5175820626102,57.044326956881434,79.0498701610757
2021-08-04,England,37930.63187021974,32083.93332840752,44396.66364846233,67.76088617797014,57.31609644274587,79.31207901988616
2021-08-05,England,38494.47178102627,32587.92022196233,45026.51228688072,68.76815365902559,58.21643996051807,80.43726728575119
2021-08-06,England,40491.87468228882,34345.24524982802,47283.16004460845,72.3363987414457,61.3557997686629,84.46863835223786
2021-08-07,England,41186.08729540642,34979.86083113808,48035.12562307762,73.5765695359034,62.48950390306936,85.81198148838018
2021-08-08,England,40757.807613494886,34644.07131827071,47511.08482639287,72.81147258530055,61.88963530507149,84.87581282927995
2021-08-09,England,40050.33376669029,34068.68963947997,46658.94536337549,71.5476113617058,60.861749121186435,83.35351482594477
