date,imd,respondent_count,unhealthy_count,unhealthy_unk_count,predicted_covid_positive_count,predicted_covid_positive_prob,population,corrected_covid_positive,corrected_covid_positive_prob,factor,factor_prob,+ symptom_based,+ response_rate
20211227,2,201167,29421,29420,4227,37632.1657509895,20057685,630395.6205293887,5980671.257331146,0.8473742627764013,0.09366290165085278,668763.5641440075,0.01002942263775705
20211227,3,457822,60022,60021,8475,75151.62297017548,25874671,677777.7457920038,6510995.313365818,0.8473742627764013,0.09366290165085278,731055.641985761,0.01769382884134063
20211228,1,76850,13112,13111,2258,20924.316836490478,19898378,730353.3975535755,7518514.227807859,0.8847759832450501,0.09275103745143104,801667.1794526852,0.0038621238374303675
20211228,2,200687,29061,29060,4374,40969.53560955597,20057685,656848.4806888505,6385276.322747961,0.8847759832450501,0.09275103745143104,679867.8521019287,0.01000549166067769
20211228,3,456575,59540,59539,8902,82997.62441226431,25874671,710860.0297027709,7065610.317042375,0.8847759832450501,0.09275103745143104,753799.3689544816,0.017645634991842022
20211229,1,76736,13211,13210,2414,23807.175505076564,19898378,765298.3818912632,8295175.050779029,0.8845022495100711,0.08714156241481014,835480.2489775306,0.003856394727248623
20211229,2,200059,28952,28952,4556,45596.292294290266,20057685,668378.5914622716,6923572.319583865,0.8845022495100711,0.08714156241481014,687491.1895524306,0.009974181965665529
20211229,3,455592,59669,59668,9621,95394.07396419007,25874671,747879.9727971766,7948498.9130176855,0.8845022495100711,0.08714156241481014,798529.1533232952,0.017607644170625398
20211230,1,76543,13277,13276,2572,25336.23089583055,19898378,787862.7828522141,8736971.363368375,0.8708611648129627,0.08711962375865012,882730.3167832672,0.0038466954442216345
20211230,2,199545,28978,28977,4861,48506.62219168977,20057685,699970.0560743933,7247396.11543517,0.8708611648129627,0.08711962375865012,721161.8790182904,0.009948555877709715
20211230,3,453509,59851,59849,10257,101768.57304700773,25874671,774877.6491349633,8362519.672989618,0.8708611648129627,0.08711962375865012,839261.3268178962,0.017527140731567175
20211231,1,76250,13316,13316,2758,27685.009895570834,19898378,829483.5839717905,9631661.021808125,0.8560471175420707,0.08376027655657677,950627.4540149103,0.003831970625947502
20211231,2,198292,28949,28948,5198,52479.820468590784,20057685,728656.4397232239,7842562.447458378,0.8560471175420707,0.08376027655657677,771357.1988958756,0.00988608605629214
20211231,3,450451,59383,59382,10707,107614.81624489679,25874671,782470.5152608417,8705434.083148776,0.8560471175420707,0.08376027655657677,862623.1981591556,0.017408955653967544
20220101,1,76835,13554,13554,2843,29580.8971331767,19898378,844926.7200401116,10053683.97291007,0.8647742133728178,0.08169007203087902,959571.9257057563,0.0038613700071432958
20220101,2,199740,29409,29407,5436,56848.696390469166,20057685,761221.1962585693,8400311.1106534,0.8647742133728178,0.08169007203087902,797870.5937913336,0.009958277837148205
20220101,3,453714,60363,60362,11178,116430.34714464667,25874671,808138.352584024,9183959.210357884,0.8647742133728178,0.08169007203087902,879620.589459442,0.017535063537619473
20220102,1,77295,13916,13916,2941,30820.537525656746,19898378,867945.3572266358,10365874.826421466,0.871687020046767,0.0819995455437862,983586.4864078751,0.0038844874692801593
20220102,2,200970,30085,30083,5621,59224.40675378597,20057685,789507.3512384573,8704360.237074425,0.871687020046767,0.0819995455437862,822243.5600517609,0.010019600965914062
20220102,3,456739,61794,61793,11500,120841.15876215382,25874671,824361.4361014143,9422211.817301236,0.871687020046767,0.0819995455437862,894704.9359730511,0.01765197323668386
20220103,1,77422,14090,14090,2962,33321.97370577799,19898378,896291.2610446566,11273060.361337455,0.8713475048736451,0.07620373298357679,996713.4823173899,0.0038908698990440327
20220103,2,201490,30492,30490,5695,64496.37163971437,20057685,816839.4190005504,9489433.330928909,0.8713475048736451,0.07620373298357679,833072.0909267379,0.010045526191083367
20220103,3,457548,62713,62711,11651,131387.1602893271,25874671,830306.889498021,9998508.106536422,0.8713475048736451,0.07620373298357679,883358.8034478422,0.017683239334714634
20220104,1,77403,14139,14139,2934,35604.41758209525,19898378,918987.7368539826,12098297.94239573,0.922870086842424,0.0751951780839294,993270.6301051534,0.0038899150473470753
20220104,2,201097,30711,30709,5641,68688.7641490422,20057685,820552.9301440923,9961837.735795598,0.922870086842424,0.0751951780839294,814942.401959892,0.010025932703599643
20220104,3,457036,62978,62976,11698,141807.77062872626,25874671,858932.5517206235,10729789.377561485,0.922870086842424,0.0751951780839294,882271.5703355365,0.01766345164350109
20220105,1,77454,14124,14124,2901,33913.744481760754,19898378,921399.4481712522,11355246.823217727,0.9207048069462781,0.07839792923036619,965477.2527621078,0.003892478070323119
20220105,2,201317,30758,30756,5698,66623.26786074141,20057685,855948.0399217322,9742870.09230649,0.9207048069462781,0.07839792923036619,830691.7279580709,0.010036901068094349
20220105,3,457264,62937,62935,11636,135944.91362174266,25874671,868283.8855754611,10178042.137478275,0.9207048069462781,0.07839792923036619,868384.4171350308,0.01767226334974462
20220106,1,77438,13952,13952,2791,31886.672460597027,19898378,944034.4957938227,10720010.12601963,0.9807237716372323,0.08510274424953987,937978.5017105443,0.0038916739846835756
20220106,2,201070,30436,30435,5563,63735.08256225069,20057685,876593.7693383439,9386533.976526307,0.9807237716372323,0.08510274424953987,816841.6107364919,0.01002458658613893
20220106,3,456908,62199,62196,11124,127405.97180569686,25874671,863489.6448419723,9477052.198479105,0.9807237716372323,0.08510274424953987,825840.6813385277,0.017658504720697705
20220107,1,77038,13568,13568,2644,29349.780546306814,19898378,938412.5671207496,9554729.959243655,1.042360134842754,0.09385869364055661,864085.5152665182,0.0038715718436949987
20220107,2,200073,29732,29731,5254,58348.28933713527,20057685,899285.6630019773,8719859.256034918,1.042360134842754,0.09385869364055661,784296.9925961582,0.00997487995249701
20220107,3,454752,60716,60713,10454,116317.70170512542,25874671,876120.11105906,8761641.039990239,1.042360134842754,0.09385869364055661,784657.3643390078,0.017575179989728178
20220108,1,76647,13232,13231,2482,30312.27157442116,19898378,971473.6135037175,10121901.243406668,1.0428766977653212,0.08589474332401949,825598.0636820914,0.0038519220008786646
20220108,2,199094,28967,28967,4835,59192.951566566866,20057685,872957.2966061225,8685141.225413494,1.0428766977653212,0.08589474332401949,707379.5973700325,0.009926070730495569
20220108,3,452593,58854,58850,9745,118873.1292001023,25874671,890707.7944493893,9059038.793334484,1.0428766977653212,0.08589474332401949,740491.1234888552,0.01749173931525545
20220109,1,76463,13048,13047,2348,28654.131009537017,19898378,987110.9489262886,9761496.41157307,1.0921628592176045,0.08923108029664986,794893.8510947946,0.003842675016023919
20220109,2,198706,28634,28633,4566,55990.4727855462,20057685,869738.208190891,8283331.024174012,1.0921628592176045,0.08923108029664986,672396.4100246308,0.009906726524023086
20220109,3,451559,57957,57953,9172,112215.0147046815,25874671,890990.5911443545,8603948.803906921,1.0921628592176045,0.08923108029664986,702633.0355968555,0.017451777454484348
20220110,1,75944,12700,12699,2241,23171.604068534733,19898378,1014087.5222865323,8268021.021717859,1.106679326045681,0.10730827980160129,799478.6512715886,0.0038165924880912403
20220110,2,197582,27810,27809,4313,44885.58423971671,20057685,848684.5901601609,6638383.873737373,1.106679326045681,0.10730827980160129,638642.3994210706,0.009850688152695589
20220110,3,449151,56332,56329,8624,89689.48425916447,25874671,888536.7343649943,7049632.773178828,1.106679326045681,0.10730827980160129,680721.4906826551,0.017358713469245658
20220111,1,75329,12300,12299,1966,26148.349908532567,19898378,1002645.359968787,9534373.237961195,1.1515524565183644,0.08649847686647331,716283.2143149875,0.0037856854463213033
20220111,2,196189,26864,26863,3859,51601.12639233154,20057685,837168.9224570745,7760394.067228301,1.1515524565183644,0.08649847686647331,577077.3816856286,0.009781238462963198
20220111,3,446071,54415,54411,7797,104033.76313784723,25874671,904468.2491928788,8486033.038622007,1.1515524565183644,0.08649847686647331,636002.723883956,0.017239678139289193
20220112,1,74825,12009,12008,1924,18109.41742197865,19898378,1029170.8372983237,7069198.876438482,1.1540747866155194,0.1211404597001966,750901.4999352428,0.003760356748675696
20220112,2,194674,26120,26119,3795,36004.73381272406,20057685,849868.3562933434,5656134.42790861,1.1540747866155194,0.1211404597001966,600010.655254376,0.009705706316556472
20220112,3,443085,52829,52826,7281,69896.57445733008,25874671,847422.0486834828,5833083.130793944,1.1540747866155194,0.1211404597001966,610121.6150136086,0.01712427570576646
20220113,1,73981,11480,11479,1802,17706.61331337923,19898378,1030669.1866628685,7354661.2821769,1.202641055385267,0.12177941808768873,744867.5355097932,0.0037179412311897984
20220113,2,192865,24978,24977,3591,35756.117958702445,20057685,815761.1866665422,5669710.006093149,1.202641055385267,0.12177941808768873,572613.4817048296,0.009615516446688639
20220113,3,439425,50419,50416,6879,68717.69405627136,25874671,851804.3439732807,6044148.177772293,1.202641055385267,0.12177941808768873,606639.5472637826,0.016982824631857154
20220114,1,73445,10903,10902,1681,16110.696349221713,19898378,1017900.9196301856,7013689.665939556,1.1883789582000202,0.12687030645087263,732608.9900288596,0.0036910043622651054
20220114,2,191720,23849,23848,3387,32822.04903618085,20057685,810119.1589800674,5465556.025041818,1.1883789582000202,0.12687030645087263,565760.9386679961,0.009558431095113918
20220114,3,436728,47958,47955,6512,63504.22514007727,25874671,833408.2195107527,5768807.279823853,1.1883789582000202,0.12687030645087263,594471.4149885027,0.016878591422476445
20220115,1,72653,10319,10319,1605,16294.611361426345,19898378,999158.7503845533,7368371.92041562,1.2433102188567817,0.1261412210876179,728762.2266126085,0.0036512021231077225
20220115,2,190052,22724,22723,3220,32949.110971735536,20057685,792543.5390610198,5672252.827476053,1.2433102188567817,0.1261412210876179,557559.348982594,0.009475270949763146
20220115,3,433040,45383,45383,6128,63564.333316989505,25874671,826170.6616060799,6098836.645688586,1.2433102188567817,0.1261412210876179,589314.2422616538,0.016736058209203895
20220116,1,72145,9783,9783,1527,16052.995687846498,19898378,977644.1815813826,7624850.740933836,1.2580257755764928,0.11944980266317534,729854.1824884905,0.00362567240405223
20220116,2,189043,21618,21618,3116,33156.506808983126,20057685,774097.2606876924,5862540.242670671,1.2580257755764928,0.11944980266317534,555785.5409403695,0.009424966041694243
20220116,3,430728,43393,43392,5955,64329.18149257723,25874671,817907.494645908,6430343.729333457,1.2580257755764928,0.11944980266317534,597004.5330612587,0.016646704416067745
20220117,1,71771,9438,9438,1537,16137.163597471492,19898378,965223.6761045256,7897985.433524673,1.2792690104706743,0.12150210737555779,758129.5838533958,0.00360687690222791
20220117,2,188311,21100,21100,3085,32842.99264033263,20057685,748416.8131302334,6018825.795552746,1.2792690104706743,0.12150210737555779,573108.701454199,0.009388471301648221
20220117,3,428972,42185,42184,5969,64424.34431967152,25874671,804341.8895861012,6729687.391956075,1.2792690104706743,0.12150210737555779,624542.8181142259,0.0165788388188588
20220118,1,71323,9172,9172,1509,16633.039671120794,19898378,945881.997221087,8483611.183350926,1.242225672818843,0.11268672320856546,777120.1689222434,0.003584362504320704
20220118,2,187501,20487,20487,3074,34117.49789511961,20057685,711369.0465669574,6320258.225189893,1.242225672818843,0.11268672320856546,573515.4647235721,0.009348087777826803
20220118,3,427262,41206,41204,6047,68177.01074035297,25874671,805859.1455956978,7378068.6881611915,1.242225672818843,0.11268672320856546,653287.7237246998,0.01651275102203232
20220119,1,71224,9031,9031,1548,18548.28977314146,19898378,930854.2508311163,9594421.421199324,1.1834083933461335,0.09711414803311393,797312.5509253746,0.003579387224426031
20220119,2,187337,20111,20111,3137,38300.8523425099,20057685,685491.5483237312,7057881.911167815,1.1834083933461335,0.09711414803311393,581589.596342675,0.009339911360658022
20220119,3,427138,40609,40607,6229,76736.33204540065,25874671,792002.6098363709,8333473.788032776,1.1834083933461335,0.09711414803311393,676083.3318145428,0.016507958690566538
20220120,1,71289,8930,8930,1581,19076.72100293111,19898378,911483.0017856131,10126116.02226312,1.1421391601894866,0.09325071083635839,838179.7867220578,0.0035826538223366748
20220120,2,187583,19983,19983,3245,39892.78793678012,20057685,672958.6861986982,7598179.954657645,1.1421391601894866,0.09325071083635839,620410.1801357778,0.009352175986411193
20220120,3,427497,40680,40678,6549,80699.53068201817,25874671,771997.5133924256,8804014.723002777,1.1421391601894866,0.09325071083635839,715698.3387862516,0.01652183326311666
20220121,1,70923,8852,8852,1589,19043.11010394763,19898378,905005.0030663629,10470807.698224388,1.1571041085576124,0.09436596526760847,871664.4617037537,0.003564260363332127
20220121,2,186508,19650,19650,3268,40174.07116209863,20057685,643517.9452404222,7662966.249190084,1.1571041085576124,0.09436596526760847,625042.6208540987,0.009298580568993879
20220121,3,425620,40433,40431,6766,83275.29581100226,25874671,761172.1046905677,9152586.073751127,1.1571041085576124,0.09436596526760847,744531.862694557,0.016449291277945137
20220122,1,70371,8809,8809,1630,19628.03142483237,19898378,902819.1730109894,11114791.275131108,1.0043918676066186,0.0820017632973613,926234.1585716216,0.0035365194087678903
20220122,2,185092,19450,19450,3381,41481.77760855844,20057685,627101.9440971793,8055045.479530552,1.0043918676066186,0.0820017632973613,659101.2955007462,0.009227984186609771
20220122,3,422760,40300,40298,6949,85228.13168001537,25874671,739101.0603288723,9538607.17937601,1.0043918676066186,0.0820017632973613,781303.4007915558,0.01633875847155699
20220123,1,69829,8800,8800,1658,20175.71013626155,19898378,887478.8410147406,11596387.888968578,0.9200879893573464,0.07484626743477771,958309.4826833805,0.0035092810077283687
20220123,2,183823,19454,19454,3449,42507.61800280483,20057685,626330.0988887614,8604560.150739076,0.9200879893573464,0.07484626743477771,698994.8643026511,0.009164716665956215
20220123,3,419974,40327,40325,7137,87972.98403930459,25874671,722165.1286261228,9919032.091110557,0.9200879893573464,0.07484626743477771,809636.7696713334,0.016231085604914552
20220124,1,69383,8818,8818,1647,19920.174034925218,19898378,843928.4534255001,11055859.700311143,0.7797461820506447,0.06458407970385761,915226.8760755974,0.003486867120526105
20220124,2,182451,19457,19457,3496,42729.025247511025,20057685,630160.4976856451,8720490.532735204,0.7797461820506447,0.06458407970385761,716273.8919058138,0.009096313956471048
20220124,3,417383,40719,40717,7393,90288.8573869589,25874671,737560.1013622396,10268725.27803976,0.7797461820506447,0.06458407970385761,846300.8242346199,0.016130949065980393
20220125,1,69046,8813,8813,1654,20255.15211221022,19898378,814317.1180118688,11255515.558776489,0.7158601224042457,0.05829941801686091,917731.4697618793,0.003469931066743229
20220125,2,181458,19774,19774,3659,45449.724495223185,20057685,636752.9166616192,9323651.128967,0.7158601224042457,0.05829941801686091,753165.1271012146,0.009046806747638124
20220125,3,415198,41395,41394,7611,94641.89198931825,25874671,745307.7305384479,10914258.672452811,0.7158601224042457,0.05829941801686091,883151.8993955491,0.016046503547813225
20220126,1,68255,8746,8746,1670,19706.17733695625,19898378,820196.0094577968,11165257.899577579,0.7099989575924627,0.06018854471798513,945535.4969186862,0.003430179082938318
20220126,2,179715,19935,19935,3696,44085.70311956825,20057685,614934.3383470614,8826899.418338526,0.7099989575924627,0.06018854471798513,742772.6260697291,0.008959907387118703
20220126,3,411510,41703,41702,7860,93961.96571328976,25874671,755428.090843383,10865620.75341368,0.7099989575924627,0.06018854471798513,915280.181751917,0.01590397033454068
20220127,1,67463,8673,8673,1721,21255.69817738328,19898378,827702.3467762539,12201149.907724392,0.6802659494352592,0.05518837676057543,993647.6784414744,0.0033903768437809354
20220127,2,178072,19920,19920,3787,47237.687677936934,20057685,608736.8217107921,9472819.72014821,0.6802659494352592,0.05518837676057543,761072.707474658,0.008877993646824147
20220127,3,407724,41927,41926,8198,102533.16634462113,25874671,758064.8401826823,11858482.138668811,0.6802659494352592,0.05518837676057543,953192.8843384604,0.01575764963349679
20220128,1,67118,8656,8656,1707,22003.84393729912,19898378,826439.7595425784,12672251.717541745,0.6765911801707518,0.052743393250377524,993824.6849319671,0.0033730387471782876
20220128,2,177505,20234,20234,3859,49974.22904692247,20057685,613004.9912812968,9878497.182187457,0.6765911801707518,0.052743393250377524,764223.7703709614,0.008849725180149155
20220128,3,406540,42517,42516,8325,108440.32213326266,25874671,767863.4769468247,12495458.138398072,0.6765911801707518,0.052743393250377524,964442.8992263258,0.015711890597565472
20220129,1,66838,8585,8585,1690,21495.665936549172,19898378,807517.3383025967,12086289.821834045,0.7304019848321489,0.05765374991389456,958609.6328901217,0.0033589672484862837
20220129,2,176832,20310,20310,3899,49792.08453532928,20057685,628259.3653754706,9776286.960070543,0.7304019848321489,0.05765374991389456,766383.17281589,0.008816171956035804
20220129,3,405550,42945,42944,8589,110150.14066099534,25874671,792754.005054513,12551405.186630862,0.7304019848321489,0.05765374991389456,981789.2003176743,0.015673629241508037
20220130,1,66682,8614,8614,1679,21692.791557611647,19898378,827694.6713876518,12648969.54644103,0.688252727227336,0.05317348902549874,980869.1338738286,0.0033511274135007386
20220130,2,176439,20408,20408,3891,50437.59719817733,20057685,636440.656457254,10053756.25490665,0.688252727227336,0.05317348902549874,773401.5071236546,0.008796578468552078
20220130,3,405011,43211,43211,8765,114025.40475846692,25874671,792839.2151754397,12772485.05456381,0.688252727227336,0.05317348902549874,983091.7667452388,0.015652798058765655
20220131,1,66429,8519,8519,1666,21226.172209625125,19898378,836886.1935493331,12049863.91576457,0.7096068672257845,0.056072586699895184,944737.1161488353,0.0033384128093254637
20220131,2,175867,20266,20266,3819,48696.082172936985,20057685,630934.5093471167,9322870.597003613,0.7096068672257845,0.056072586699895184,729123.635125311,0.008768060720865842
20220131,3,403921,43171,43171,8768,112074.79391121212,25874671,822931.3299499026,12420618.510180024,0.7096068672257845,0.056072586699895184,974228.2833524147,0.015610671919268074
20220201,1,66023,8490,8490,1656,19422.174592784897,19898378,829845.2775889584,10415514.035602236,0.8264632843939748,0.0713705189757799,891020.6753870007,0.0033180091362220577
20220201,2,175183,20238,20238,3818,45054.38271739009,20057685,647734.2095586302,8454715.968453785,0.8264632843939748,0.0713705189757799,717657.5870185135,0.008733959078527757
20220201,3,402202,43385,43385,8751,103184.14438400189,25874671,851173.3009623967,11325649.614436753,0.8264632843939748,0.0713705189757799,962888.6994676029,0.015544236291931983
20220202,1,66653,8665,8665,1658,19232.826504017663,19898378,830394.1403644456,9939491.461779876,0.8837980433716486,0.07747959061089209,856109.1889247316,0.0033496700082790666
20220202,2,176572,20611,20611,3849,44858.31924179181,20057685,662657.7700691902,8422975.749878036,0.8837980433716486,0.07747959061089209,724811.5363402109,0.00880320934345115
20220202,3,405144,44508,44508,8940,104351.79973893774,25874671,877474.8907520416,11234707.037103588,0.8837980433716486,0.07747959061089209,965493.6666967913,0.015657938220741047
20220203,1,67076,8792,8792,1701,20018.21853698239,19898378,846643.9333920188,10078668.742412759,0.8512636536825722,0.07302945063577891,857774.8215360743,0.003370928022374487
20220203,2,177546,20823,20823,3820,45328.474290567196,20057685,675760.0679165885,8489055.346357103,0.8512636536825722,0.07302945063577891,715451.7649446962,0.00885176928444135
20220203,3,407097,45296,45296,9075,107856.98930498454,25874671,892512.8006281779,11259922.67178617,0.8512636536825722,0.07302945063577891,950995.7619625869,0.01573341744132708
20220204,1,67232,8795,8795,1650,19699.45955128659,19898378,842456.4573637855,9537095.39823449,0.9309190572072835,0.07858980469128088,799130.1304971272,0.003378767857360032
20220204,2,177801,20863,20863,3855,46159.299269745454,20057685,710642.4612701234,8469584.353886442,0.9309190572072835,0.07858980469128088,706715.6458513958,0.00886448261601476
20220204,3,408272,45253,45253,9029,108622.91092680392,25874671,906555.1273773615,10918656.286255114,0.9309190572072835,0.07858980469128088,912453.3341841433,0.015778828646748785
20220205,1,67454,8759,8759,1616,18961.960440992512,19898378,851744.6168498851,8899040.088280138,0.9488964645647725,0.0822641468853149,764160.0528649703,0.0033899245456086922
20220205,2,178439,20891,20891,3812,44874.15876746422,20057685,726180.573613521,8073119.231484667,0.9488964645647725,0.0822641468853149,683923.0040860225,0.008896290873049406
20220205,3,409475,45166,45166,8915,105365.55615873488,25874671,925902.9844930212,10369310.30956764,0.9488964645647725,0.0822641468853149,884401.5236005064,0.015825321991533726
20220206,1,67579,8734,8734,1577,19514.588665404914,19898378,845479.9311335164,9026788.633422688,0.9371796211227464,0.07676429213233849,731334.0759803576,0.0033962064646676227
20220206,2,178902,20853,20853,3740,46278.78521708362,20057685,765834.8097907483,8609365.946791755,0.9371796211227464,0.07676429213233849,693481.7729021342,0.008919374294690538
20220206,3,410576,44998,44997,8726,108934.68760895163,25874671,934208.8150261714,10582462.810611451,0.9371796211227464,0.07676429213233849,852344.0444625969,0.015867873257209723
20220207,1,67858,8744,8744,1528,18273.162388168967,19898378,830133.6267397939,8127006.471968704,1.0262261593997877,0.08701611629831696,678226.3356525537,0.003410227708007155
20220207,2,179471,21008,21008,3722,44514.52005701793,20057685,802601.7063138704,8316188.593261811,1.0262261593997877,0.08701611629831696,692209.2937977469,0.008947742473770028
20220207,3,411906,45290,45289,8537,103180.48511101257,25874671,950341.560723265,9798070.792888861,1.0262261593997877,0.08701611629831696,819376.023795886,0.01591927487696365
20220208,1,67972,8774,8774,1489,17009.50048816709,19898378,824676.7727253527,7435452.411545802,1.0645336381918056,0.0941985306387872,652367.6095946208,0.0034159568181889
20220208,2,179671,21023,21023,3666,41993.06004104045,20057685,825693.9701860097,7846990.8040478,1.0645336381918056,0.0941985306387872,681982.4202484016,0.008957713714219762
20220208,3,412277,45412,45411,8338,96780.23971312983,25874671,965192.9638710802,9087910.017157773,1.0645336381918056,0.0941985306387872,790395.946936469,0.015933613223526592
20220209,1,67415,8613,8613,1470,17804.214456597925,19898378,852089.6789629009,8107504.49775607,1.0300028455225598,0.08438640040188296,672499.8436720645,0.003387964586862306
20220209,2,178360,20752,20752,3602,44308.04655451602,20057685,822335.738838025,8053767.879748033,1.0300028455225598,0.08438640040188296,653829.7731699718,0.008892352233071762
20220209,3,409349,44819,44818,8137,100738.1256197554,25874671,967676.9069538801,9615085.821254741,1.0300028455225598,0.08438640040188296,784487.4335746268,0.015820452364399145
20220210,1,66851,8364,8364,1391,16935.68062413143,19898378,837168.64805531,7603691.2851202935,1.1769632415607334,0.09711247050585534,627567.4402459796,0.0033596205680684124
20220210,2,177230,20448,20448,3521,43440.6776882288,20057685,832199.8065391071,7791762.775649646,1.1769632415607334,0.09711247050585534,632322.953903875,0.008836014724530772
20220210,3,406732,44002,44001,7926,98089.93742457191,25874671,992846.5272053778,9408473.027805774,1.1769632415607334,0.09711247050585534,767081.2494135292,0.01571931098177055
20220211,1,66626,8225,8225,1350,16257.390693325659,19898378,819693.3921225773,7254784.279526225,1.2051189261041146,0.10080415213780464,603564.3755237039,0.003348313113762338
20220211,2,176593,20220,20220,3482,42320.231087645196,20057685,858849.1237718592,7885114.344231929,1.2051189261041146,0.10080415213780464,649579.756754655,0.008804256323698374
20220211,3,405328,43313,43312,7760,94473.30843870393,25874671,998744.191169406,9089636.354105677,1.2051189261041146,0.10080415213780464,752589.5289719906,0.015665049422270916
20220212,1,66084,8107,8107,1286,16029.55954740624,19898378,817621.602190936,7169147.75113342,1.4391823385085158,0.11681008526826496,576176.8661200826,0.003321074712722816
20220212,2,175827,19845,19845,3362,42191.74174733321,20057685,860433.0975142736,7658696.298352047,1.4391823385085158,0.11681008526826496,611660.5688166731,0.008766066472775896
20220212,3,403484,42468,42466,7452,93438.031597641,25874671,1008930.1355468425,8910762.488512903,1.4391823385085158,0.11681008526826496,713288.5289885041,0.015593782815634642
20220213,1,65820,8072,8072,1247,15864.725417551324,19898378,816372.4033538849,6875445.337864108,1.4736425093985834,0.11917553766250151,544154.5567055721,0.0033078072996703552
20220213,2,175324,19669,19669,3289,41966.179340322815,20057685,881436.6695416115,7617537.254071288,1.4736425093985834,0.11917553766250151,597727.2260674979,0.008740988803044818
20220213,3,402312,42196,42195,7237,92294.05387437297,25874671,992912.4650401698,8502715.059454534,1.4736425093985834,0.11917553766250151,670111.3578356479,0.015548487553716142
