,date,region,pop_mid,pop_low,pop_up,mil_mid,mil_low,mil_up
90,2020-05-31,South East,411.142783487698,253.28716793787083,666.5054670406391,46.51008018762483,28.652835375959498,75.39770601002901
585,2020-05-31,Northern Ireland,753.6886402547591,324.4607542038448,1692.1779975450659,400.54901086486785,172.4351771003071,899.310652864373
640,2020-05-31,UK,7530.088834926425,6363.111495291166,8908.497823092943,,,
420,2020-05-31,North West,1251.7600762340264,843.2267810107172,1852.8871947119421,179.02534569941838,120.5973643348795,264.9978832791233
145,2020-05-31,London,379.99654533630377,206.5626880679977,697.8465506747699,42.760622210553386,23.24428781176127,78.52795790007089
530,2020-05-31,Wales,1026.8731574299811,424.68697529044,2338.20018156808,327.1723109310974,135.3096223450415,744.9745387616703
35,2020-05-31,England,5174.062800618056,4372.211165858423,6121.193017280319,92.55346141841225,78.20996633517682,109.49569489025801
365,2020-05-31,South West,155.40516336448562,66.4158568067144,362.7475507376685,27.745680077672045,11.857734164994257,64.76411255474743
310,2020-05-31,North East and Yorkshire,1459.8799079390578,1018.7323437302529,2087.247385627581,170.54297264721964,119.00817408802854,243.83195621726776
200,2020-05-31,East of England,825.4415728440673,555.78052121198,1223.1167428501992,127.26449281225675,85.68883428450245,188.57704415429947
639,2020-06-01,UK,6147.682535589585,5121.573845935001,7377.100361890338,,,
144,2020-06-01,London,276.157592943366,133.84802338678443,568.737754553752,31.07573120691446,15.061781039630954,63.99947725268966
199,2020-06-01,East of England,746.5400868731357,489.2016870213812,1136.4779827082891,115.09966137588215,75.4238781155229,175.21929936643684
254,2020-06-01,Midlands,1314.9069488589505,885.3011350065433,1948.600345000699,124.7814579338534,84.01291546331439,184.91741350260327
529,2020-06-01,Wales,852.8091878623384,408.1174448136113,1965.2726318363227,271.7137464908549,130.03040013738834,626.1559998089367
419,2020-06-01,North West,967.3749926056275,613.2043006208328,1521.4110427753499,138.3529046502491,87.69980285142965,217.59052957113778
89,2020-06-01,South East,318.404202684378,182.26956575981643,555.4511490760334,36.01912910474392,20.61904637444834,62.83480708255618
364,2020-06-01,South West,158.98460903985466,67.94704540646704,371.05997616477333,28.38474606759199,12.131109052337441,66.24819385279947
34,2020-06-01,England,4550.22301979677,3790.7460374623183,5460.179781844454,81.39423639342483,67.80873766807744,97.6715123589472
309,2020-06-01,North East and Yorkshire,1429.3413867306901,984.6082121013167,2069.736985960513,166.9754667456708,115.02179766394343,241.78639370543178
584,2020-06-01,Northern Ireland,316.0134733153295,86.93207820639235,1106.6733581911285,167.9458564131215,46.200189412736634,588.1432932624847
474,2020-06-01,Scotland,428.636854615147,160.82954003357176,1259.3959065468773,78.82106886874956,29.57458304068917,231.5874858032911
308,2020-06-02,North East and Yorkshire,1439.5366205072658,984.7979928792621,2098.4800585287426,168.16647257131103,115.04396782865774,245.1441555405959
528,2020-06-02,Wales,694.1818653602726,232.4325775624343,1413.250348873037,221.17345599411735,74.05540108487882,450.27604355944896
88,2020-06-02,South East,301.9796700905654,168.73752309127298,539.6521726467903,34.16112171980987,19.088248766188368,61.04756505833011
33,2020-06-02,England,4063.883275961645,3337.275270860076,4947.064764386819,72.69460740710716,59.69706784140179,88.49292817829127
473,2020-06-02,Scotland,392.2213578110608,101.77667523682453,1029.6412892551673,72.12470491735363,18.7154843119517,189.3384250483013
418,2020-06-02,North West,785.6195084547596,468.8714042359677,1311.9118475666935,112.35843574150358,67.0574711764674,187.62818570184214
198,2020-06-02,East of England,622.9024570831925,389.5694003201562,993.4379501337431,96.03752449620855,60.06282428457896,153.16574912577414
363,2020-06-02,South West,99.20039297108856,33.74900625886681,290.8003840974211,17.71100977191962,6.025469877095865,51.91883106681293
638,2020-06-02,UK,5315.357053008774,4364.989947847432,6470.514481214357,,,
143,2020-06-02,London,288.05072381140513,139.61730212394522,593.1425043562981,32.41405304744279,15.71099206940171,66.74571876266492
253,2020-06-02,Midlands,1136.7662144933597,737.1986932254166,1748.696139903011,107.87633733133832,69.95835546190168,165.9469926824504
583,2020-06-02,Northern Ireland,165.0705538757954,29.177823012250315,896.8255177953107,87.72700495461426,15.506599837827721,476.6193291036754
582,2020-06-03,Northern Ireland,146.5136705509619,25.895295916670932,798.2972596501913,77.86492018445722,13.762095660576195,424.2563316609569
362,2020-06-03,South West,96.4126962047045,32.80020165392241,282.65819428825716,17.213300809365748,5.856072487362639,50.46514324405445
307,2020-06-03,North East and Yorkshire,1353.8920721196234,911.9187282876951,2004.5849624543828,158.16148805605943,106.53022203340569,234.17534316470417
637,2020-06-03,UK,5244.19296189101,4297.686784683639,6397.081340139634,,,
87,2020-06-03,South East,303.11203975453924,169.3683921385466,541.6948630084353,34.28921980638381,19.159615140973504,61.27864218368464
142,2020-06-03,London,293.1844014486056,142.10540999557062,603.7166345530139,32.99174053615619,15.990976300899176,67.93561480802714
32,2020-06-03,England,3992.9430879150746,3272.2706554906404,4870.755501477659,71.42563170843593,58.53426746721709,87.12791064899365
472,2020-06-03,Scotland,415.8722898093636,116.72992203120285,915.8423872663211,76.4738217041547,21.46520329365088,168.4122004498485
197,2020-06-03,East of England,553.3180451974617,335.8312605570389,909.3298329165449,85.30917596420457,51.77761388735653,140.19817245991769
417,2020-06-03,North West,794.1159590903817,473.9352515666174,1326.154801045174,113.57358874177861,67.78169703743754,189.66519720163134
527,2020-06-03,Wales,688.8639136156095,248.92423429799396,1179.363673114239,219.47910207208477,79.3098119205456,375.75735188820823
252,2020-06-03,Midlands,1237.7852619817088,818.9358322388935,1866.5068411630136,117.46279821028035,77.71501032047887,177.12694049258982
361,2020-06-04,South West,97.09678009472293,33.032758086731285,284.67662067327234,17.33543557212279,5.897592577461488,50.82550844381049
196,2020-06-04,East of England,528.8349675296753,315.46719920905065,884.2875485627727,81.53443700704457,48.63793444266859,136.33721643105872
526,2020-06-04,Wales,550.7614497334581,170.45130530379896,1104.4309353538636,175.47824186196408,54.307532584683884,351.8830137578656
86,2020-06-04,South East,218.73175257464666,110.88945141970669,430.86139514473666,24.743791598450684,12.544248578904233,48.74072668366127
31,2020-06-04,England,3472.2277294246874,2802.931719858728,4299.981128841302,62.111092882919955,50.13874836644815,76.91791786148686
306,2020-06-04,North East and Yorkshire,1330.9031616158368,888.8544510877978,1987.324691405265,155.47592665205914,103.83585630219778,232.15900064405886
416,2020-06-04,North West,681.6854848587268,390.5904473805579,1185.844478158348,97.49390630213153,55.86181505290453,169.5981695523849
141,2020-06-04,London,209.40991956705722,89.48482278183762,489.13918821815497,23.564683857387216,10.069635494096463,55.04233207505176
636,2020-06-04,UK,4362.113065941921,3521.2854774835455,5402.008545254657,,,
471,2020-06-04,Scotland,339.12388678377624,79.30852025155112,899.194103179403,62.36073017851386,14.583865734640979,165.35078486592798
251,2020-06-04,Midlands,1016.8659495247335,644.2152317625612,1601.4708280914315,96.49809502877564,61.134452070760666,151.97567017285604
581,2020-06-04,Northern Ireland,0.0,0.0,584.696590513088,0.0,0.0,310.73792077709277
635,2020-06-05,UK,4065.7201124790727,3268.885968320007,5055.262318828968,,,
250,2020-06-05,Midlands,1000.2460899497692,633.6487677611876,1575.5265132043698,94.92091094725595,60.13172044443446,149.51361805615542
85,2020-06-05,South East,215.9044062603794,109.45428984243723,425.31913674132727,24.42395112191538,12.38189748648138,48.11376473001477
470,2020-06-05,Scotland,298.2296059133846,74.00726265480407,783.8721401541279,54.84077268041864,13.609029376952257,144.14448799288868
360,2020-06-05,South West,94.95742604472615,32.304515336409494,278.43584516915564,16.953480225472784,5.767573793452861,49.71129475344759
415,2020-06-05,North West,724.5071996022259,424.11842382715173,1233.769580407057,103.61822072224055,60.65694927064678,176.45236482562592
30,2020-06-05,England,3273.310263986124,2631.7792902319898,4069.9904512795774,58.55286394903124,47.07717945966303,72.80385235386278
305,2020-06-05,North East and Yorkshire,1233.1221505634267,816.0463729935436,1858.4592419131025,144.05316221599648,95.3304265038973,217.1049563295926
525,2020-06-05,Wales,494.1802425795641,167.43331959495893,952.1669070880661,157.4508894417866,53.345971410770794,303.37013401322616
580,2020-06-05,Northern Ireland,0.0,0.0,648.6795252914123,0.0,0.0,344.7417518936482
195,2020-06-05,East of England,435.6689726673058,249.51660328428932,758.9132439971264,67.17033968801044,38.46983845967601,117.00732342935194
140,2020-06-05,London,163.93676262232384,63.77213357133837,420.67409424073475,18.447636061297217,7.1762129015977285,47.338025143557125
469,2020-06-06,Scotland,234.3209114279982,60.996499385503114,781.4595119098439,43.08874633199062,11.216509329637763,143.7008352016042
304,2020-06-06,North East and Yorkshire,1188.042486650921,778.6043908934622,1808.1047383666169,138.78696199790485,90.95645923821559,211.2225500615894
579,2020-06-06,Northern Ireland,0.0,0.0,648.0339270054938,0.0,0.0,344.3986476712556
359,2020-06-06,South West,92.64191732395537,31.516119775883055,271.69527425394733,16.54007462946382,5.626815465200156,48.50784874106773
84,2020-06-06,South East,185.32830894753457,89.8094437780961,381.9570350143261,20.965063370605538,10.159595642885014,43.20847413651681
29,2020-06-06,England,2975.660933040853,2371.720634282708,3732.315739230092,53.22852272445843,42.425258965568744,66.76353845780564
414,2020-06-06,North West,592.6923488381387,331.4080485854379,1056.8375200533328,84.76620612743567,47.39761364180573,151.14773666922045
139,2020-06-06,London,161.04317907246616,62.6454927967962,413.2934975203997,18.122024066849654,7.049433168680507,46.50749415078879
194,2020-06-06,East of England,459.0478788503326,268.58945074278535,782.8362271390564,70.7748402799019,41.41044181446921,120.69570842990852
249,2020-06-06,Midlands,826.5600810486633,501.53393196286413,1359.3997456691734,78.43853291115276,47.59434520285388,129.00371568247365
524,2020-06-06,Wales,411.4037879743707,153.91292887469712,955.485764400236,131.0774627454998,49.03823637589035,304.42755596316863
634,2020-06-06,UK,3621.3856324432213,2886.3890148880096,4542.23612768182,,,
358,2020-06-07,South West,90.62383725213495,30.829213218869203,265.8042655591815,16.179771259668254,5.50417674997638,47.456081611577936
28,2020-06-07,England,2558.728097387917,2008.6201903861468,3258.5887864388574,45.770442178148926,35.93013043307888,58.28952665362188
578,2020-06-07,Northern Ireland,0.0,0.0,647.2287290347319,0.0,0.0,343.9707239458429
633,2020-06-07,UK,3080.6800214425225,2418.356251883749,3923.3044662802663,,,
303,2020-06-07,North East and Yorkshire,824.022803980266,500.11891049374293,1354.312788160028,96.26223208885904,58.42382322604865,158.2106360467817
138,2020-06-07,London,80.68469663664428,22.12967332632035,293.68341551665,9.079366308446906,2.49022948330299,33.04789407834829
83,2020-06-07,South East,183.36437408199546,88.85696676110315,377.9231816785523,20.742895375086704,10.051847716334,42.75214886547489
193,2020-06-07,East of England,410.2929244227083,234.9532904873429,714.9864485113667,63.257924787097615,36.22450374702791,110.23480126391092
523,2020-06-07,Wales,347.68226077478425,61.52147180188093,967.5266613716894,110.77513118770071,19.601371362826956,308.2639091284351
413,2020-06-07,North West,630.205061790191,361.0220813569435,1096.9475041942085,90.13123296594034,51.63297995131687,156.88422236895764
248,2020-06-07,Midlands,736.742291650205,439.35752556672367,1232.9855422075714,69.91504406712379,41.693956094764665,117.00731652649235
468,2020-06-07,Scotland,174.26966327982112,19.544793386678045,764.4049513048534,32.046057130214805,3.594048176142043,140.56471034090094
82,2020-06-08,South East,177.99399924578904,86.25265869717603,366.8883224064727,20.135377563024615,9.757238199272752,41.50384241278743
137,2020-06-08,London,79.52178869938086,21.810578536065783,289.47521273296695,8.948505468838574,2.45432207324126,32.57434932741059
522,2020-06-08,Wales,299.2741132022905,48.7391174626685,780.2359237716162,95.35179930431148,15.528782282042236,248.5911608505798
632,2020-06-08,UK,2901.9241970469047,2273.685046204442,3702.7846390459704,,,
577,2020-06-08,Northern Ireland,0.0,0.0,615.9590680745395,0.0,0.0,327.3524135471998
247,2020-06-08,Midlands,708.9440324524924,422.7491362830847,1186.7063967147235,67.27705716339361,40.117860515876856,112.61553865084745
27,2020-06-08,England,2435.6111967107913,1908.3244014316074,3107.780601246119,43.56813119819451,34.1360427323412,55.59187490727091
412,2020-06-08,North West,652.6230408160972,381.9410070660499,1112.181068499269,93.33742760434869,54.62478163746768,159.06290993674833
192,2020-06-08,East of England,331.65144251494297,180.30083959391868,608.8563103214151,51.13318011920739,27.798327173519755,93.8719251341059
357,2020-06-08,South West,116.12223480948995,45.17439883710618,297.87704726910215,20.73219645457875,8.06533316332489,53.18228221687798
302,2020-06-08,North East and Yorkshire,729.9881442009791,435.4109139032646,1221.0427223752986,85.27711589990537,50.86464384932488,142.6420450550033
467,2020-06-08,Scotland,167.03888713382284,17.585185974854944,672.9825776860424,30.71640593843858,3.233700368668275,123.75325530719229
191,2020-06-09,East of England,189.77882547783693,87.0203256065557,413.1133306357793,29.25961905180809,13.416573585599902,63.692767879618735
466,2020-06-09,Scotland,163.3998454157301,26.815238150848074,812.0371472313005,30.047230726858665,4.930993941054426,149.32368791145814
356,2020-06-09,South West,109.00124783619492,42.403024685986914,279.65965428087503,19.46083183502026,7.570538402920826,49.92979081467733
521,2020-06-09,Wales,275.76836787052036,71.22966423460629,871.7897756746936,87.86262796439607,22.69450095745766,277.76115627313106
136,2020-06-09,London,114.53265703668517,38.95921755184943,336.1910354155033,12.888242639106652,4.384040865105825,37.83123302674851
81,2020-06-09,South East,196.50435822096404,99.61177551878849,387.2157688113672,22.22934178862526,11.268473759187753,43.80336267745377
576,2020-06-09,Northern Ireland,0.0,0.0,647.2475746408253,0.0,0.0,343.9807394727816
26,2020-06-09,England,2196.41881702761,1707.1885491078676,2825.1446282316792,39.28946595239558,30.538131368435646,50.53609212459526
631,2020-06-09,UK,2635.5870303138604,2048.5364464406116,3390.024927488448,,,
411,2020-06-09,North West,683.2312792642864,407.5841189160307,1142.3461822278211,97.71498411335882,58.29223121579516,163.37709123702066
301,2020-06-09,North East and Yorkshire,611.8415070836548,350.3951665293556,1065.9734021212525,71.47524179184555,40.93311578312949,124.52686811565967
246,2020-06-09,Midlands,637.017238947021,372.6339223751543,1087.0637639337103,60.45138013285668,35.36204911680782,103.15969616589292
520,2020-06-10,Wales,236.96831233155962,63.15343147396888,756.2383384449412,75.50053266266714,20.121330438005895,240.94528424811367
465,2020-06-10,Scotland,116.72291279127127,17.686292987973406,654.4422956300238,21.463914380256206,3.2522927103167296,120.34392446443128
575,2020-06-10,Northern Ireland,0.0,0.0,620.1830933638557,0.0,0.0,329.597278417303
410,2020-06-10,North West,526.3997345919903,294.27652813036707,939.2770716741037,75.2851095434637,42.08710453385165,134.33437098416934
355,2020-06-10,South West,106.96752006649132,41.61137703753139,274.4635091442375,19.09773476127034,7.429199454376547,49.00208302507088
300,2020-06-10,North East and Yorkshire,501.81422235484234,272.83281749013565,920.9760152097799,58.621869327501024,31.872292698493965,107.58829306199583
245,2020-06-10,Midlands,493.18875055121896,268.094613709357,905.6999285696617,46.80240786905912,25.441524049969352,85.94871115068713
135,2020-06-10,London,111.43064173663642,37.90369722441721,327.1112566574875,12.539176033200146,4.265264243289583,36.80949481888321
80,2020-06-10,South East,195.14550280207578,98.92195653740274,384.5530693534423,22.07562274737211,11.190438737225227,43.50214769745805
630,2020-06-10,UK,2195.773363693281,1670.7454226108084,2885.0945836977453,,,
190,2020-06-10,East of England,155.65046813318352,66.51113431210166,363.60555889294056,23.99779528272194,10.254518373036342,56.05978491825828
25,2020-06-10,England,1842.0821385704503,1401.624754165482,2420.3687359504456,32.95110336143599,25.07221647797752,43.295474572585746
354,2020-06-11,South West,51.952231964110034,14.249228453534487,189.08130198969351,9.275431885209906,2.544024442084779,33.758140335217654
24,2020-06-11,England,1774.3187854011842,1350.0401809932148,2331.4039676249313,31.73895477824045,24.14947336741566,41.70407578789571
299,2020-06-11,North East and Yorkshire,431.9806017106164,227.45105243659242,818.7586825205113,50.46391524469046,26.57080106612056,95.64727813460539
464,2020-06-11,Scotland,95.79287040962171,17.95128318793149,547.024422280988,17.61513587643142,3.30102116326134,100.59109289659771
79,2020-06-11,South East,208.8673255797261,109.93163248923025,396.44250799922816,23.627889024053548,12.435896354200727,44.84712751228166
189,2020-06-11,East of England,146.96454915238235,62.797736440721316,343.36903061979376,22.65862227512636,9.681996086470328,52.939768200310105
519,2020-06-11,Wales,216.5535559287875,77.15539085559413,651.1256830715683,68.99618207071411,24.58249818331436,207.45531509488322
409,2020-06-11,North West,516.6494451192629,288.8144575879698,921.9944169464571,73.89063389540182,41.30592522828602,131.86262476381606
134,2020-06-11,London,146.5152324015849,56.99127358825394,376.1348692639558,16.487209101521945,6.41316966986856,42.32607175567211
574,2020-06-11,Northern Ireland,0.0,0.0,569.9171738853611,0.0,0.0,302.88337661228377
629,2020-06-11,UK,2086.6652117395934,1587.6977143609547,2741.818208645427,,,
244,2020-06-11,Midlands,521.018194072084,291.15409713569926,930.8374084519803,49.44335408889226,27.62981270692524,88.33419659604172
628,2020-06-12,UK,2049.2043097488668,1563.2809812381952,2685.583922653102,,,
408,2020-06-12,North West,502.4146307520243,280.8435227300807,896.7287615508643,71.85478644232688,40.165930915019274,128.24915859134742
298,2020-06-12,North East and Yorkshire,454.38530906154034,247.0179277848027,834.2507375389104,53.08123011568675,28.85660078783348,97.45705789860111
573,2020-06-12,Northern Ireland,0.0,0.0,549.7548267616327,0.0,0.0,292.16806558624296
78,2020-06-12,South East,180.90954593158045,91.70202150414025,356.55311865279185,20.46519561065424,10.373691439612674,40.33468372961302
463,2020-06-12,Scotland,99.09460318134697,11.264954326206901,501.83403254060505,18.222284103151278,2.0714871602594473,92.28113358353194
353,2020-06-12,South West,25.063223074756895,4.424515027124671,141.7340392724634,4.474730144689967,0.7899427263786004,25.304869057321568
188,2020-06-12,East of England,113.36886041169251,44.09950607841633,290.9777861757716,17.4789240034111,6.799150247549863,44.862218714889416
518,2020-06-12,Wales,201.1008137133743,41.34085208663596,563.7224210547312,64.07278004753483,13.171619118856587,179.6077401436267
133,2020-06-12,London,179.2460586276209,76.58678609753831,418.9351091325694,20.170375467290178,8.61823263087551,47.14233892968845
243,2020-06-12,Midlands,590.4239187164815,345.3394629433837,1007.8840377788043,56.02978784194143,32.77187158039106,95.6457335413998
23,2020-06-12,England,1749.0088928541454,1334.2702458743304,2292.1629341107687,31.286212271312106,23.86738129821577,41.00213349973141
77,2020-06-13,South East,196.91310063440145,103.63720487779946,373.7871077580594,22.275580329561794,11.723846077021033,42.28426000197055
462,2020-06-13,Scotland,112.57419739563827,12.522864155208305,576.3811566720307,20.701016420374444,2.3028013745992726,105.9894368753849
187,2020-06-13,East of England,109.96341280313098,42.77455789696978,282.24846153272637,16.953880709057707,6.594873089890673,43.5163535321328
517,2020-06-13,Wales,213.31697604338285,41.26685786215593,628.668142867816,67.96497455208429,13.14804380067486,200.30011265032937
407,2020-06-13,North West,484.8993666186399,271.04237289185517,865.5722377866194,69.34977268127966,38.76418127357115,123.79318692106766
572,2020-06-13,Northern Ireland,0.0,0.0,534.6729507882238,0.0,0.0,284.1527789274265
132,2020-06-13,London,176.0316693134945,75.2131374945628,411.4293194528663,19.808663528626752,8.463657359908492,46.297720101373564
242,2020-06-13,Midlands,570.8648382462957,333.89095552816957,974.5671027354649,54.17367887618286,31.68543618838357,92.4840377786669
22,2020-06-13,England,1731.2207967821332,1324.07097444712,2263.087362834771,30.968019406835985,23.68493707383924,40.48203065830669
297,2020-06-13,North East and Yorkshire,436.11878469350876,237.07946592539741,800.8071238576962,50.94733721893827,27.695591022696863,93.55017948877946
352,2020-06-13,South West,24.71163289489744,4.362443039777809,139.75019886144062,4.4119580434441925,0.7788605366660744,24.950678757734813
627,2020-06-13,UK,2057.1119702211545,1573.3188141109958,2689.098994418733,,,
406,2020-06-14,North West,476.5793928451161,266.38720744135503,850.7673462829238,68.15985920720851,38.09840464441784,121.67580766460064
241,2020-06-14,Midlands,598.7032203851858,356.93675568714167,1002.7640533483436,56.815473349034995,33.872426336685876,95.15985952393726
296,2020-06-14,North East and Yorkshire,382.16446446467745,201.19988416869091,724.6171599006608,44.64440085482672,23.504143153011466,84.64967824312512
461,2020-06-14,Scotland,135.79647829078684,36.52810969447881,554.2363597309986,24.971309518174888,6.717072082984647,101.91727988286326
186,2020-06-14,East of England,159.45777611587528,73.11050788213205,347.2575090769007,24.584796392598015,11.271993089477826,53.539283968518916
21,2020-06-14,England,1846.4047546119737,1428.8923918065495,2385.4155310466476,33.02842617185452,25.55997906332579,42.670232818440994
76,2020-06-14,South East,214.33387632730683,116.47120128631606,394.0575112511104,24.246286631480622,13.175677961370907,44.5773273492794
626,2020-06-14,UK,2217.4894069783077,1716.0667153983798,2864.828883333928,,,
351,2020-06-14,South West,71.15128273816636,24.202918560425662,208.83535059907018,12.703186208421045,4.321133357380992,37.28498269417495
571,2020-06-14,Northern Ireland,0.0,0.0,529.0787334868976,0.0,0.0,281.1797233618657
131,2020-06-14,London,173.1071181911317,73.96330146637823,404.60175312882234,19.47956678494944,8.32301459122479,45.529421052913634
516,2020-06-14,Wales,235.28817407554692,103.47613750362135,587.9488825028129,74.96522339693546,32.968557789565374,187.32653902380142
625,2020-06-15,UK,2284.7357990037126,1779.3978911429779,2932.9802522269338,,,
460,2020-06-15,Scotland,143.2682900133043,30.188609414042322,508.69772074086325,26.345284200971715,5.551315609135971,93.54328179710988
20,2020-06-15,England,1911.0933129216967,1488.397657301639,2453.3247780362617,34.18557292798134,26.624407251853818,43.88499114538977
185,2020-06-15,East of England,183.14495192263496,88.75821772583112,377.333862730314,28.236825214959616,13.684517394584411,58.176380062619806
515,2020-06-15,Wales,230.37419606871137,76.34699769891425,520.5659772023085,73.39957964753148,24.324935839515458,165.85765488275257
350,2020-06-15,South West,70.54790324915366,23.99769735929888,207.06250200297518,12.595460223613765,4.28449363661274,36.96846238745879
130,2020-06-15,London,135.22759904325986,52.59992443258207,347.18778961018285,15.217023275860269,5.919015645194121,39.068686517923936
240,2020-06-15,Midlands,677.7048197123421,417.54229842696014,1098.3683042222574,64.31253217262947,39.623744320448566,104.23246942920329
295,2020-06-15,North East and Yorkshire,378.1767037780608,199.09957119335246,717.0671501643868,44.178551192808015,23.258784876378,83.76768713074839
75,2020-06-15,South East,251.43804565703346,143.90270320811314,438.92977951991645,28.44365542920496,16.278836779402162,49.6534538902314
405,2020-06-15,North West,427.3681914001912,232.35824302037966,784.3320546701945,61.121727445196406,33.231619679054106,112.1743055210006
570,2020-06-15,Northern Ireland,0.0,0.0,556.4224496867365,0.0,0.0,295.71158425539465
19,2020-06-16,England,1954.5633470218972,1525.3340985501732,2504.056319391888,34.963163436443935,27.2851250710541,44.79247525149565
239,2020-06-16,Midlands,718.3596852722033,448.948054203327,1147.772590343195,68.17057961930736,42.604073838586935,108.92081551764812
294,2020-06-16,North East and Yorkshire,338.1820333847247,171.4693883170962,665.8130388194813,39.50637922726986,20.03103066394058,77.7801888018676
404,2020-06-16,North West,388.01503779190637,204.3137845365877,735.2732915808914,55.49348281362026,29.220732153292186,105.15797532450507
624,2020-06-16,UK,2352.2060601309763,1835.6530197913003,3013.4896668134843,,,
459,2020-06-16,Scotland,159.58563135594696,34.20604421990478,679.8837445457948,29.3458434666422,6.290072676100988,125.02229538732183
349,2020-06-16,South West,95.61125894632693,37.1921552376171,245.39148392490512,17.07021404640461,6.640201768597487,43.811630574956574
569,2020-06-16,Northern Ireland,0.0,0.0,538.6199522951952,0.0,0.0,286.2504190735817
129,2020-06-16,London,135.48295853790725,52.69931858585646,347.84052692394454,15.245758618358794,5.930200367503484,39.1421383795765
74,2020-06-16,South East,253.6043335355242,145.14323016662166,442.704722993275,28.688714389217324,16.41917004227912,50.08049026470034
514,2020-06-16,Wales,238.05708175313183,76.56945458066193,676.4659097160837,75.84742575764142,24.39581288168693,215.5289709800495
184,2020-06-16,East of England,210.44576559436155,106.69446931850885,414.453077382073,32.445995578554275,16.449883275091587,63.89932664255634
458,2020-06-17,Scotland,131.78035896208294,27.421197638573332,535.8323820530388,24.2327943513512,5.042422470821304,98.53301374616848
403,2020-06-17,North West,262.09644923806394,120.19450648010447,570.2204414573941,37.48474513790296,17.1900857698778,81.55229871518891
568,2020-06-17,Northern Ireland,0.0,0.0,541.8917659494258,0.0,0.0,287.9892295756124
18,2020-06-17,England,1923.3674590727048,1494.8834967482871,2474.132544390554,34.40513244165705,26.7404257298127,44.257199770349885
73,2020-06-17,South East,301.4105810103984,179.6468239423908,505.218331582514,34.096744136606446,20.322351559072718,57.15227424115506
238,2020-06-17,Midlands,697.302993234794,429.63915049539435,1129.9779913364152,66.17235097356772,40.77170603653749,107.23215153321858
183,2020-06-17,East of England,184.54058905496413,89.43627127247166,380.17892296265813,28.45200101617817,13.78905797450146,58.6150242494422
293,2020-06-17,North East and Yorkshire,384.52189275940793,202.44608528702366,729.0212311690508,44.919795308164716,23.64972419846663,85.16416125078688
128,2020-06-17,London,138.64318860213848,53.92917300204135,355.92766196066634,15.60137607207914,6.068594625845807,40.05217540574194
348,2020-06-17,South West,96.9675762401053,37.720124090386165,248.85642755085814,17.31236781338549,6.734464112027792,44.43025363259194
513,2020-06-17,Wales,220.34160041704155,72.14169691286288,569.8547079813791,70.20309186299427,22.9850839148861,181.5615495996118
623,2020-06-17,UK,2275.4894184518294,1768.5604290658919,2927.0862403600604,,,
17,2020-06-18,England,1901.6158133571976,1471.6641663816108,2456.6182585183574,34.01603973441804,26.32507912887913,43.943904813522195
182,2020-06-18,East of England,239.8932925303155,126.2923705515593,454.9280800632066,36.98614076068627,19.471438092127713,70.13966012859736
127,2020-06-18,London,141.80553069398675,55.15992676961795,364.0168342698297,15.957231190104963,6.207090087279493,40.9624416840895
347,2020-06-18,South West,49.929289239840074,13.694395646185049,181.7168240619741,8.914260348641287,2.444965870052595,32.44330340124564
457,2020-06-18,Scotland,138.77187206799127,27.473814757962817,517.2341383031359,25.518447999851283,5.052098114775899,95.11302445764805
512,2020-06-18,Wales,220.49960998769674,66.63410318150386,538.8674772323885,70.25343533142212,21.23030811251908,171.68870033858346
402,2020-06-18,North West,313.3308162006657,151.8929270242632,644.7935339840109,44.8122278011668,21.7235589200333,92.21766017136967
567,2020-06-18,Northern Ireland,0.0,0.0,559.5517516316305,0.0,0.0,297.37465668580984
622,2020-06-18,UK,2260.8872954128856,1749.7050631970046,2920.746120930684,,,
72,2020-06-18,South East,307.83044155987346,183.4780702711572,515.9405872647567,34.822983878470694,20.755757132819827,58.365217752756905
292,2020-06-18,North East and Yorkshire,262.5642436016128,120.39732418263779,571.5018297442019,30.672719290932953,14.064799065468865,66.76276616170135
237,2020-06-18,Midlands,716.016616513024,441.1927614507957,1160.1420866973176,67.94822811674412,41.868115497805135,110.09465051054579
511,2020-06-19,Wales,210.2993922740595,63.661261784039105,524.6931458322858,67.00354144022012,20.283130378830485,167.17261310179052
566,2020-06-19,Northern Ireland,0.0,0.0,566.0941132996958,0.0,0.0,300.85160506329635
346,2020-06-19,South West,50.502763798031566,13.851777288731096,183.78787436610344,9.016647175949895,2.473064426172894,32.81306395436424
291,2020-06-19,North East and Yorkshire,267.12803103072883,122.49334862003667,581.3605186281852,31.20586031880712,14.309656355682455,67.91445685867942
181,2020-06-19,East of England,242.0913685499037,127.45348168559632,459.04548608007025,37.325034558864914,19.650455268428573,70.77447136863806
621,2020-06-19,UK,2226.224641766486,1719.064687895972,2882.317501527994,,,
401,2020-06-19,North West,316.7548186041516,153.55865966081603,651.733669699463,45.3019248490259,21.961790164792955,93.21023072801954
126,2020-06-19,London,144.33228435639452,56.1435002759929,370.4721493837531,16.241564192874048,6.317770606980498,41.68885168498111
16,2020-06-19,England,1892.0740364679411,1461.0374900872225,2449.689041790015,33.84535675023056,26.13498950060845,43.81995521765531
236,2020-06-19,Midlands,726.1737987523915,447.4753096100944,1176.4340633899776,68.91211990348079,42.46431397370279,111.640719307352
456,2020-06-19,Scotland,123.85121302448553,23.71295525003846,488.1587545664079,22.774721506497773,4.360522103315213,89.76641741902648
