,date,region,pop_mid,pop_low,pop_up,mil_mid,mil_low,mil_up
585,2020-07-29,East of England,257.0,135.57711295952737,487.84636410390897,39.69596342705464,20.90293618032217,75.21491785793054
1746,2020-07-30,Northern Ireland,0.0,0.0,687.2568325193486,0.0,0.0,365.24372237147963
916,2020-07-30,North East and Yorkshire,237.0,101.3145494455086,553.0902719894086,27.69171828860903,11.835551911419307,64.61193048440158
1082,2020-07-30,South West,177.0,85.87801774332301,364.54775325239547,31.628271544403646,15.332463570868756,65.08551656711919
1580,2020-07-30,Wales,106.0,39.76408611070781,338.58848274771486,33.755126824019236,12.66924532087646,107.8777603189782
252,2020-07-30,South East,241.0,134.8550561268625,431.4302264388758,27.303686378397764,15.255331544338523,48.80507510510069
1912,2020-07-30,UK,2037.0,1565.8088316851693,2649.273903235579,,,
1414,2020-07-30,Scotland,94.0,28.255435985727466,376.71579350083726,17.32279977420086,5.195828687542978,69.27342150766577
750,2020-07-30,Midlands,339.0,164.13444348968468,696.7914740121214,32.13099169255868,15.575957807187397,66.12380904866446
1248,2020-07-30,North West,432.0,234.6990935177646,791.2394245418202,61.7197624635791,33.56640553577019,113.16218994279961
86,2020-07-30,England,1837.0,1412.0720784514756,2389.1586451859393,32.86066563513266,25.259097863552086,42.73718951831604
584,2020-07-30,East of England,254.0,133.69122860518962,481.0569958000564,39.14373042305511,20.612175303049632,74.16815023423511
418,2020-07-30,London,206.0,94.26424128908315,447.64259416838235,23.13460246427826,10.607458565602496,50.37276283037183
251,2020-07-31,South East,240.0,133.976704255064,428.6163362378552,27.125791101010204,15.155968944212715,48.48675683674038
749,2020-07-31,Midlands,390.0,197.90109085527138,767.5866079735301,37.03117397063694,18.780330170929613,72.84209435242146
417,2020-07-31,London,199.0,91.11260916333327,432.7045335580944,22.36137535985235,10.252808629096986,48.69179816331267
1579,2020-07-31,Wales,102.0,39.32512662045758,335.34017926736567,32.650384956792024,12.529388329006366,106.84281754286047
85,2020-07-31,England,1617.0,1223.8757537701288,2136.3754628708716,28.928949738407017,21.8926483350691,38.21541245197925
583,2020-07-31,East of England,192.0,93.08855105626805,395.2887997131562,29.607960977637468,14.352157228991167,60.944626809296686
1413,2020-07-31,Scotland,82.0,24.186749337527015,348.90591984393967,15.0747985929485,4.4476470343552,64.15952627644576
1911,2020-07-31,UK,1801.0,1363.1417640940024,2379.4757010701546,,,
1081,2020-07-31,South West,125.0,53.452020402350605,291.9466951312056,22.330001973323665,9.543200660009342,52.12349079963207
1247,2020-07-31,North West,302.0,146.442770916123,621.1992534320608,43.19822157912428,20.944083603716233,88.84323218589665
1745,2020-07-31,Northern Ireland,0.0,0.0,704.5289620896452,0.0,0.0,374.42302274221845
915,2020-07-31,North East and Yorkshire,237.0,101.23126528222512,552.600133749819,27.668679689899793,11.825822666771469,64.55467260179555
1080,2020-08-01,South West,103.0,40.22596788819018,265.0804926228964,18.45964840979557,7.181851694481682,47.32686085787656
416,2020-08-01,London,239.0,115.86099108172495,492.42328970124044,26.900844887175822,13.037718709261691,55.41188865271762
1246,2020-08-01,North West,310.0,150.2453227527655,637.19552514438,44.31813594780009,21.48792037405241,91.13100132598254
1744,2020-08-01,Northern Ireland,0.0,0.0,679.3801005480707,0.0,0.0,361.0576208019023
582,2020-08-01,East of England,196.0,94.88820530367532,402.8859939805651,30.179723375366333,14.629623366593831,62.115942995743026
84,2020-08-01,England,1557.0,1168.1880498699586,2075.7508529660604,27.859407262511986,20.896508559999365,37.13096146828399
1910,2020-08-01,UK,1725.0,1294.2353153665244,2299.7239700491036,,,
1578,2020-08-01,Wales,88.0,31.082991176810012,331.6247345821097,28.046789677044572,9.903359514645082,105.65903879178842
748,2020-08-01,Midlands,350.0,169.78327122327823,720.5882981616317,33.23519070311329,16.11201776247675,68.3820695393769
914,2020-08-01,North East and Yorkshire,192.0,74.83883600019745,492.9277113965306,22.469963788918715,8.742662661170227,57.58374832381375
250,2020-08-01,South East,224.0,121.73353991058183,411.55462716282614,25.337457589468777,13.770974294466727,46.55666955541693
1412,2020-08-01,Scotland,80.0,22.236588299044765,380.23596437278445,14.661152795773678,4.089036299267164,69.9207378262232
747,2020-08-02,Midlands,355.0,172.26838508942478,731.080859823327,33.72117255585031,16.347848998761947,69.37778801416584
415,2020-08-02,London,211.0,96.95469499435313,460.346685605983,23.794250874308755,10.910212566600627,51.80234123354072
