2020-10-28,35430.0,384729.64508597413
2020-10-29,35415.0,390691.69842237385
2020-10-30,35308.0,395817.11521745566
2020-10-31,35232.0,400193.77795828134
2020-11-01,34938.0,403656.9281735309
2020-11-02,34088.0,405721.51111298316
2020-11-03,32484.0,405718.3205793622
2020-11-04,31647.0,404506.2134275409
2020-11-05,31512.0,402875.9294676071
2020-11-06,31113.0,400670.94211925153
2020-11-07,31491.0,398745.5868475885
2020-11-08,31580.0,396908.28711790533
2020-11-09,31916.0,395437.9355176852
2020-11-10,33072.0,395189.20243227767
2020-11-11,32981.0,394931.66400109767
2020-11-12,31941.0,393720.47410714085
2020-11-13,32480.0,393115.039727322
2020-11-14,32359.0,392465.46911864873
2020-11-15,31950.0,391487.8350453699
2020-11-16,32420.0,391026.7835145212
2020-11-17,32482.0,390686.43151697016
2020-11-18,31345.0,389252.90870585875
2020-11-19,30612.0,387140.89448666706
2020-11-20,29130.0,383584.9447918306
2020-11-21,28138.0,379126.55972119863
2020-11-22,26134.0,372809.1764143894
2020-11-23,24169.0,364750.72929932486
2020-11-24,21758.0,354576.404588368
2020-11-25,20521.0,343561.44265189714
2020-11-26,19498.0,332045.52929943835
2020-11-27,18274.0,319940.72260750725
2020-11-28,17010.0,307292.29874168924
2020-11-29,16231.0,294672.6415798559
2020-11-30,15816.0,282516.2109961549
2020-12-01,15127.0,270605.8185258701
2020-12-02,14458.0,259003.98597337623
2020-12-03,14175.0,248125.46779907148
2020-12-04,14103.0,238158.8716310605
2020-12-05,14312.0,229351.92928263117
2020-12-06,14410.0,221568.0701850999
2020-12-07,14684.0,214916.6999739745
2020-12-08,14706.0,209093.74835766622
2020-12-09,15189.0,204485.68289694434
2020-12-10,15410.0,200738.7708297333
2020-12-11,16754.0,198929.0264295444
2020-12-12,17821.0,198714.741364853
2020-12-13,19061.0,200130.55266096187
2020-12-14,20024.0,202808.1074903693
2020-12-15,22099.0,207750.41005667613
2020-12-16,24080.0,214721.8814398824
2020-12-17,26263.0,223803.40022266592
2020-12-18,28002.0,234435.17010008259
2020-12-19,30077.0,246790.27908312218
2020-12-20,31798.0,260380.94117835799
2020-12-21,33834.0,275361.6335584205
2020-12-22,35676.0,291422.4900921608
2020-12-23,36786.0,307696.6573944205
2020-12-24,38407.0,324586.38053815195
2020-12-25,39369.0,341306.23275329627
2020-12-26,41809.0,359253.1571753107
2020-12-27,44325.0,378447.6404147008
2020-12-28,46053.0,398040.16000172804
2020-12-29,49001.0,419174.0479181599
2020-12-30,50904.0,440731.5521155801
2020-12-31,51999.0,461841.9872627287
2021-01-01,52698.0,482046.88728216843
2021-01-02,53277.0,501177.3664484
2021-01-03,53180.0,518541.70720862574
2021-01-04,52195.0,533265.1282041009
2021-01-05,51552.0,545748.7859530983
2021-01-06,49966.0,555140.2181211312
2021-01-07,48101.0,561294.3017525396
2021-01-08,47133.0,565259.0258921869
2021-01-09,44917.0,565980.8902417116
2021-01-10,42915.0,563848.8480665076
2021-01-11,40094.0,558269.2651435838
2021-01-12,37380.0,549574.0639632127
2021-01-13,34854.0,538198.9836251609
2021-01-14,33486.0,525522.2377780415
2021-01-15,31985.0,511653.7119487121
2021-01-16,30769.0,497087.8896328485
2021-01-17,28768.0,481233.63685460173
2021-01-18,27835.0,465304.0252275929
2021-01-19,26979.0,449514.041642443
2021-01-20,25979.0,433810.3778058881
2021-01-21,25329.0,418617.04421601066
2021-01-22,24942.0,404256.86803398165
2021-01-23,24516.0,390694.55421135447
2021-01-24,24309.0,378158.0065295113
2021-01-25,23344.0,365827.53808786
2021-01-26,22314.0,353600.7061619569
2021-01-27,21344.0,341518.36018438975
2021-01-28,20188.0,329330.7449758508
2021-01-29,18956.0,316960.31317268556
2021-01-30,18068.0,304748.3096401407
2021-01-31,16988.0,292495.28842170053
2021-02-01,15933.0,280215.5093847135
2021-02-02,15128.0,268164.9418692285
2021-02-03,14358.0,256389.4168637931
2021-02-04,14013.0,245292.99947357428
2021-02-05,12953.0,234166.68438458102
