date,age_group,respondent_count,unhealthy_count,unhealthy_unk_count,predicted_covid_positive_count,predicted_covid_positive_prob,population,corrected_covid_positive,corrected_covid_positive_prob,factor,factor_prob,+ symptom_based,+ response_rate
20220104,35 - 54,180666,40140,40140,7280,87606.61021367715,17542141,755693.7053724467,9442803.484442478,0.9062749929889253,0.07384301481043669,786626.8464910391,0.01029897091808805
20220104,55 - 74,395033,46246,46244,8211,99899.70999098921,14608166,311925.735005371,4003930.906135699,0.9062749929889253,0.07384301481043669,329013.42192050564,0.027041929835682318
20220104,75 - 119,83356,5577,5577,1057,12916.997965326536,4931625,65340.750133864116,812042.9630732874,0.9062749929889253,0.07384301481043669,66757.15686183178,0.01690233949256077
20220105,0 - 17,31234,3953,3953,775,9286.845728149652,14044453,393636.51001727296,4764028.597839518,0.9027950902779177,0.07687291851106846,396065.8486872054,0.002223938518645048
20220105,18 - 34,45559,11745,11743,2927,34374.34275795014,14704349,1047291.0592270796,12754736.10797623,0.9027950902779177,0.07687291851106846,1084773.0565039457,0.0030983350571997443
20220105,35 - 54,180989,40067,40067,7193,83505.33302925092,17542141,773408.740871217,9068761.480333667,0.9027950902779177,0.07687291851106846,783245.1211559913,0.010317383721861544
20220105,55 - 74,394939,46397,46395,8279,96794.37386271436,14608166,323528.86437617464,3903428.520033957,0.9027950902779177,0.07687291851106846,333429.5273742114,0.027035495078574546
20220105,75 - 119,83314,5657,5657,1061,12521.030586179695,4931625,66658.83649610625,785204.3468191475,0.9027950902779177,0.07687291851106846,67039.84413385458,0.016893823029934352
20220106,0 - 17,31338,3786,3786,725,8501.959712728612,14044453,401743.1427666712,4507845.324587846,0.9605060144657708,0.08334833932164684,382961.80766814644,0.0022313435774251942
20220106,18 - 34,45547,11584,11582,2865,32881.19924895701,14704349,1068083.5230720232,12082243.11542424,0.9605060144657708,0.08334833932164684,1055115.0141286193,0.003097518972108184
20220106,35 - 54,180759,39638,39637,6894,78474.21427135183,17542141,772447.6779050741,8503252.263378385,0.9605060144657708,0.08334833932164684,750062.7812363332,0.010304272437440788
20220106,55 - 74,394530,45985,45984,8000,91708.93219778207,14608166,331594.0536852742,3758334.3736713203,0.9605060144657708,0.08334833932164684,328186.33677033096,0.027007497039669457
20220106,75 - 119,83242,5594,5594,994,11461.421397724784,4931625,67006.0355654282,731921.2239632646,0.9605060144657708,0.08334833932164684,64334.8539821336,0.016879223379717638
20220107,0 - 17,31131,3673,3673,686,7805.643597201759,14044453,380105.9845778758,3864328.5699008373,1.0197560838499562,0.09182332541584166,337509.54236321326,0.0022166046623531724
20220107,18 - 34,45145,11256,11254,2718,30242.331258658585,14704349,1102382.374776749,11221669.11916845,1.0197560838499562,0.09182332541584166,1013309.7210139,0.003070180121540913
20220107,35 - 54,179492,38692,38691,6441,71200.07516348823,17542141,778205.4838181773,7774527.759739693,1.0197560838499562,0.09182332541584166,706731.5571325661,0.010232046361957757
20220107,55 - 74,393010,44894,44893,7569,84213.73872364486,14608166,340617.5333766343,3492327.4278762615,1.0197560838499562,0.09182332541584166,314331.6914961733,0.02690344564813954
20220107,75 - 119,83085,5501,5501,938,10553.982845574059,4931625,68010.99924488255,683377.3785835599,1.0197560838499562,0.09182332541584166,61157.36019583211,0.016847388031328417
20220108,0 - 17,30862,3540,3540,656,8202.205164512647,14044453,406714.96104666416,4205049.280930842,1.0196377904310119,0.08398071074002522,335947.61853370623,0.0021974511930083714
20220108,18 - 34,44761,10920,10917,2494,30573.90999500374,14704349,1089027.8558690199,11346480.158679103,1.0196377904310119,0.08398071074002522,923761.8343435499,0.003044065398610982
20220108,35 - 54,178051,37571,37570,5950,72308.97644943635,17542141,779668.4474133919,7970234.526320726,1.0196377904310119,0.08398071074002522,658424.1808985343,0.0101499013147825
20220108,55 - 74,391828,43710,43709,7072,86272.14417603497,14608166,346197.8571048752,3625777.867394996,1.0196377904310119,0.08398071074002522,297182.55505180854,0.02682253200025246
20220108,75 - 119,82832,5312,5312,890,11021.116556102448,4931625,68984.94235859724,718539.428828972,1.0196377904310119,0.08398071074002522,58152.595713378985,0.01679608648265024
20220109,0 - 17,30798,3523,3523,657,8225.815296260907,14044453,446911.67415245046,4400290.200146158,1.0675895507378903,0.08722341006358726,351095.5543555544,0.0021928942337590507
20220109,18 - 34,44449,10713,10710,2331,28590.80730737372,14704349,1074856.425663873,10638205.342226116,1.0675895507378903,0.08722341006358726,864372.8880647654,0.003022847186230414
20220109,35 - 54,177355,37118,37116,5580,68000.23599058345,17542141,768572.1836809659,7487311.44882296,1.0675895507378903,0.08722341006358726,617968.1503416625,0.010110225428013604
20220109,55 - 74,391270,43046,43045,6673,81512.6714180107,14608166,344928.92913925776,3430517.9306027484,1.0675895507378903,0.08722341006358726,281140.6033029891,0.026784334186782926
20220109,75 - 119,82856,5239,5239,845,10530.08848753611,4931625,68785.61163947878,692451.3178560176,1.0675895507378903,0.08722341006358726,55346.100651310124,0.01680095303272248
20220110,0 - 17,30612,3518,3518,698,7419.805434700743,14044453,479927.72976675193,3928559.9954077196,1.081911035958726,0.10490664227182558,368844.87299957965,0.0021796505709407122
20220110,18 - 34,43878,10320,10318,2233,23126.61876417895,14704349,1071974.0817430085,8675699.984293628,1.081911035958726,0.10490664227182558,841387.088760216,0.002984015137290335
20220110,35 - 54,175895,36144,36142,5302,54696.59436536688,17542141,757500.8130128612,6056564.299668691,1.081911035958726,0.10490664227182558,592694.4540577771,0.010026997274734025
20220110,55 - 74,389654,41738,41737,6162,64147.08480048479,14608166,331732.6874957324,2724236.2954013366,1.081911035958726,0.10490664227182558,262465.03744621185,0.02667371112841954
20220110,75 - 119,82638,5122,5122,783,8356.569202684579,4931625,67773.21804513109,570977.093862678,1.081911035958726,0.10490664227182558,53451.08811153182,0.016756748536232987
20220111,0 - 17,30316,3599,3599,745,10098.737552851993,14044453,571755.6591286091,5508222.894871312,1.1262446906758068,0.08459749251627435,406711.1162555921,0.002158574634412604
20220111,18 - 34,43206,9849,9847,1921,25766.502707592015,14704349,1007007.5413804811,9622961.580067247,1.1262446906758068,0.08459749251627435,718684.4512700492,0.0029383143721629567
20220111,35 - 54,173879,34927,34924,4676,62050.03737417104,17542141,729528.412517884,6861519.699663071,1.1262446906758068,0.08459749251627435,520750.8541045157,0.009912074016506879
20220111,55 - 74,387835,40234,40233,5591,74445.08424390246,14608166,329434.29073530895,3143046.6339178113,1.1262446906758068,0.08459749251627435,236094.6480316565,0.026549191732897888
20220111,75 - 119,82353,4970,4970,689,9422.877560194016,4931625,66247.38973458193,645049.5352920678,1.1262446906758068,0.08459749251627435,47122.25022275901,0.016698958254125162
20220112,0 - 17,29851,3711,3711,825,8009.293035475387,14044453,647529.5389314697,4562071.749426093,1.1293971538319594,0.11855010783185702,468419.1274222039,0.002125465477366758
20220112,18 - 34,42564,9511,9510,1820,17165.60238144365,14704349,973125.7384201852,6682803.241356136,1.1293971538319594,0.11855010783185702,713834.570375876,0.002894653819764479
20220112,35 - 54,172090,34081,34078,4567,42976.51427196563,17542141,711231.7776471165,4799925.621762555,1.1293971538319594,0.11855010783185702,517075.91612782236,0.009810091025947175
20220112,55 - 74,386081,38910,38909,5162,49614.729048191555,14608166,298154.7811924347,2088932.4755756739,1.1293971538319594,0.11855010783185702,218563.1971665069,0.026429121903461392
20220112,75 - 119,81998,4745,4745,626,6244.586954956844,4931625,58888.293308989,424683.34702056245,1.1293971538319594,0.11855010783185702,43140.95911081908,0.016626973867639977
20220113,0 - 17,29505,3803,3803,900,9153.03621561975,14044453,708485.7281786455,5230923.405873091,1.177920737809283,0.1192762390419827,513296.72366912686,0.002100829416425118
20220113,18 - 34,41598,8823,8821,1662,16369.761887132809,14704349,922714.189137291,6584067.630190916,1.177920737809283,0.1192762390419827,670038.9450450913,0.002828958969893873
20220113,35 - 54,169921,32662,32660,4406,43270.605044050455,17542141,700749.1387790751,4866163.670400894,1.177920737809283,0.1192762390419827,501634.2284878695,0.009686445913301004
20220113,55 - 74,383644,37064,37063,4732,47453.076825312135,14608166,276937.21103065275,1982301.5693771297,1.177920737809283,0.1192762390419827,199413.25691067654,0.026262297402699284
20220113,75 - 119,81603,4525,4525,572,5933.945356238015,4931625,55230.903566950314,405063.1902003166,1.177920737809283,0.1192762390419827,39737.41036564196,0.016546878564367727
20220114,0 - 17,29267,3896,3896,994,9854.902135947861,14044453,799515.5451303235,5700013.614205033,1.1648660629823773,0.12436009015898544,577054.0884398022,0.0020838832242167067
20220114,18 - 34,40901,8153,8151,1480,14090.489499560272,14704349,848933.8697343081,5823171.517979807,1.1648660629823773,0.12436009015898544,613600.8412488563,0.0027815580274924106
20220114,35 - 54,168257,31072,31070,4216,40414.71840517806,17542141,678171.1687954586,4585683.25585477,1.1648660629823773,0.12436009015898544,483177.2927278894,0.009591588620796059
20220114,55 - 74,382113,35263,35262,4366,42740.41487897825,14608166,254356.15460551355,1778554.0614235755,1.1648660629823773,0.12436009015898544,182853.5275807868,0.026157493007678036
20220114,75 - 119,81355,4326,4326,524,5336.445605815431,4931625,50360.55856962446,360630.5213420261,1.1648660629823773,0.12436009015898544,36155.59368802532,0.016496590880287938
20220115,0 - 17,28936,3976,3976,1099,11524.145861601473,14044453,863027.3783759512,6552947.844722416,1.2199651649307077,0.12377272643203713,626515.4633699588,0.0020603152005991263
20220115,18 - 34,40096,7471,7471,1353,13688.700108539206,14704349,798120.9832214969,5776132.201409626,1.2199651649307077,0.12377272643203713,579288.1242752481,0.0027268123192669053
20220115,35 - 54,166170,29467,29466,4013,40759.55754470739,17542141,649917.0425300305,4698506.952161556,1.2199651649307077,0.12377272643203713,466192.12976466375,0.00947261796607381
20220115,55 - 74,379554,33379,33379,3991,41493.98420128144,14608166,234480.55152602485,1748228.3918381152,1.2199651649307077,0.12377272643203713,169648.15287361317,0.025982317013648393
20220115,75 - 119,80989,4133,4133,497,5341.667934022057,4931625,46919.415683361265,363646.0034485563,1.2199651649307077,0.12377272643203713,33991.94757337337,0.01642237599168631
20220116,0 - 17,28769,4191,4191,1242,13484.037126177805,14044453,932042.0368400951,7458910.489584453,1.2361317790180628,0.11737096324733406,691434.3622198043,0.00204842438505793
20220116,18 - 34,39483,6950,6950,1263,13254.508807488271,14704349,747971.3801424229,5712565.496319472,1.2361317790180628,0.11737096324733406,552762.4409372831,0.002685123972506365
20220116,35 - 54,164726,28055,28054,3899,41226.276856594,17542141,611221.2923539567,4694712.164867899,1.2361317790180628,0.11737096324733406,447668.84945911216,0.00939030190214524
20220116,55 - 74,378227,31648,31648,3749,40551.512359612454,14608166,218332.42745252897,1718597.926876341,1.2361317790180628,0.11737096324733406,161101.18036528584,0.025891477410648265
20220116,75 - 119,80711,3950,3950,445,5022.348839534191,4931625,40118.05763202342,332948.6352897991,1.2361317790180628,0.11737096324733406,29677.423508635162,0.016366005120016222
20220117,0 - 17,28667,4541,4541,1406,15227.418431549879,14044453,987182.3401489407,8343761.673583686,1.2591217975593847,0.11958857018640547,777802.1231269577,0.002041161731254325
20220117,18 - 34,38952,6623,6623,1212,12644.939903711416,14704349,691592.4361001159,5511432.412384689,1.2591217975593847,0.11958857018640547,536433.4343984922,0.0026490122072048206
20220117,35 - 54,163529,27321,27320,3949,41859.55667215931,17542141,588421.8365294195,4810766.770865676,1.2591217975593847,0.11958857018640547,456601.4027242579,0.009322066217572872
20220117,55 - 74,377369,30423,30423,3613,39022.47558382513,14608166,200435.0020143959,1665544.397114853,1.2591217975593847,0.11958857018640547,156718.17878794525,0.02583274313832414
20220117,75 - 119,80537,3815,3815,411,4650.10996623011,4931625,36851.94413638544,314993.3670845752,1.2591217975593847,0.11958857018640547,28225.964384166982,0.0163307226319925
20220118,0 - 17,28740,4894,4894,1537,17407.593593492194,14044453,1012414.0239969435,9363362.313573997,1.2252581128235744,0.11114753529887364,833586.0675433822,0.0020463595128980814
20220118,18 - 34,38410,6287,6286,1143,12628.623460275754,14704349,638318.870041002,5608789.198211703,1.2252581128235744,0.11114753529887364,516673.65493067395,0.0026121523639026792
20220118,35 - 54,162408,26768,26767,4060,44851.36073260054,17542141,586785.560104989,5212664.549380142,1.2252581128235744,0.11114753529887364,475808.0397416102,0.009258162957417798
20220118,55 - 74,376200,29260,29260,3473,39160.31305709951,14608166,183899.6286511877,1666468.5192055197,1.2252581128235744,0.11114753529887364,149637.14292968402,0.025752719403654093
20220118,75 - 119,80328,3656,3656,417,4879.657463125686,4931625,35317.44022542581,330653.51633067045,1.2252581128235744,0.11114753529887364,28218.452225164798,0.016288343091780094
20220119,0 - 17,28998,5196,5196,1681,20788.782075853986,14044453,1015783.0602381252,10829223.875278555,1.170901375611926,0.0960877835265565,877511.5899753429,0.002064729754871906
20220119,18 - 34,38092,6074,6073,1118,13530.298867499332,14704349,602591.5197976991,6095153.371577456,1.170901375611926,0.0960877835265565,508600.68621447636,0.0025905261089763307
20220119,35 - 54,162110,26571,26570,4253,51513.84957735006,17542141,584900.450065932,5923123.370957949,1.170901375611926,0.0960877835265565,493854.76889409847,0.009241175293255252
20220119,55 - 74,376120,28405,28405,3456,42606.10455442359,14608166,173610.2003809326,1788757.9632254988,1.170901375611926,0.0960877835265565,147238.9259219527,0.025747243014626203
20220119,75 - 119,80379,3505,3505,406,5146.439085924789,4931625,33185.10964023937,349518.5393604331,1.170901375611926,0.0960877835265565,27779.508076722326,0.016298684510683597
20220120,0 - 17,29130,5417,5417,1816,22477.345405045697,14044453,1038056.2178884991,11934248.444749573,1.1340591605455441,0.09259101389519916,965828.1846501069,0.0020741284833236296
20220120,18 - 34,37837,6016,6015,1160,14058.981696622324,14704349,567014.1752759868,6173143.567987397,1.1340591605455441,0.09259101389519916,513861.341101622,0.002573184300780674
20220120,35 - 54,162263,26726,26725,4589,55838.3791543268,17542141,573150.5114977877,6311363.27178993,1.1340591605455441,0.09259101389519916,522639.41929283855,0.009249897147674277
20220120,55 - 74,376635,28003,28003,3414,42255.67840722141,14608166,158545.57959821195,1773951.497317843,1.1340591605455441,0.09259101389519916,145005.35247602325,0.025782497268993246
20220120,75 - 119,80504,3431,3431,396,5038.654958513232,4931625,30227.844078682192,335603.91807879554,1.1340591605455441,0.09259101389519916,26954.00812349564,0.01632403112564317
20220121,0 - 17,29020,5626,5626,1922,23685.418269422993,14044453,1068417.3131926684,12813629.754654473,1.154034496279355,0.09411562744278115,1041153.8465554625,0.0020662962096138597
20220121,18 - 34,37426,5867,5866,1144,13956.104141157786,14704349,515996.66988354974,5872697.347589699,1.154034496279355,0.09411562744278115,488909.27499051363,0.0025452333863947327
20220121,35 - 54,161179,26581,26580,4795,58284.247439442166,17542141,569670.4456559801,6552372.946271936,1.154034496279355,0.09411562744278115,543592.7301440642,0.009188103094143411
20220121,55 - 74,375139,27497,27497,3362,41488.339810013415,14608166,148069.32490272945,1729264.7361321491,1.154034496279355,0.09411562744278115,142055.19551809883,0.025680088794171697
20220121,75 - 119,80287,3364,3364,400,5078.367417012256,4931625,27311.79739203009,318395.236517321,1.154034496279355,0.09411562744278115,25527.89804426806,0.01628002940207335
20220122,0 - 17,28992,5921,5921,2021,24818.252143638136,14044453,1083897.3301740289,13810601.67304517,1.0064640187974,0.08217094034562604,1130612.142222142,0.002064302539942282
20220122,18 - 34,36825,5744,5743,1133,13831.316285590348,14704349,486603.00116890605,5918901.132520918,1.0064640187974,0.08217094034562604,492680.5416947635,0.002504361124725753
20220122,35 - 54,159421,26514,26513,5027,61041.21778521478,17542141,560557.6276924893,6909291.594634545,1.0064640187974,0.08217094034562604,573279.4914221077,0.009087887276701288
20220122,55 - 74,373134,27067,27067,3382,41656.87010188854,14608166,141797.78137881,1761517.1321999866,1.0064640187974,0.08217094034562604,144969.9118146559,0.0255428367941602
20220122,75 - 119,79851,3313,3313,397,4990.28439707482,4931625,25125.40396050787,308132.40163705806,1.0064640187974,0.08217094034562604,25096.767710257303,0.016191620409094366
20220123,0 - 17,28888,6165,6165,2114,26122.73484513683,14044453,1090349.6843483315,14670234.35074538,0.9268022968098606,0.0753924552527289,1193107.103009881,0.0020568974811621355
20220123,18 - 34,36377,5644,5643,1139,13989.377796762943,14704349,472150.45453725377,6119118.655798881,0.9268022968098606,0.0753924552527289,506544.31317304354,0.0024738939479741675
20220123,35 - 54,157875,26508,26508,5219,63738.89939314453,17542141,555798.898277368,7280148.644434189,0.9268022968098606,0.0753924552527289,600495.3907948099,0.008999756643160033
20220123,55 - 74,371026,26946,26945,3362,41637.2060946164,14608166,132224.90209472072,1738758.831829022,0.9268022968098606,0.0753924552527289,141558.26276514962,0.02539853394327529
20220123,75 - 119,79460,3318,3318,410,5168.094048710648,4931625,23830.731840127355,311719.64801074675,0.9268022968098606,0.0753924552527289,25236.046914481183,0.016112336197500823
20220124,0 - 17,28739,6467,6467,2151,26361.49306790682,14044453,1075374.2722471405,14478276.831830943,0.7893814109262264,0.0653821373333659,1186068.7505939992,0.002046288310409811
20220124,18 - 34,35841,5586,5585,1151,13904.728336764023,14704349,463464.2564029653,6035958.640913953,0.7893814109262264,0.0653821373333659,504676.6310851981,0.0024374421472178063
20220124,35 - 54,156547,26703,26703,5360,65027.66488974979,17542141,561271.4937829068,7431702.643051659,0.7893814109262264,0.0653821373333659,614456.1108118672,0.00892405322702628
20220124,55 - 74,369008,26948,26947,3455,42435.91609236947,14608166,134618.2952764857,1778765.2758225144,0.7893814109262264,0.0653821373333659,146131.7284886463,0.025260392030046756
20220124,75 - 119,79082,3290,3290,419,5208.25428260496,4931625,24613.63816806719,320372.11946699664,0.7893814109262264,0.0653821373333659,26468.371236318966,0.01603568803386308
20220125,0 - 17,28670,6796,6796,2240,27970.395559171233,14044453,1064706.58048924,15073067.546220839,0.7284102565635031,0.05932149690436886,1212542.9682172001,0.002041375338719137
20220125,18 - 34,35404,5610,5610,1182,14431.255714488461,14704349,469600.14101247996,6411122.636733222,0.7284102565635031,0.05932149690436886,529366.9380916217,0.0024077230484668174
20220125,35 - 54,155237,26966,26966,5539,68454.24875429833,17542141,559756.539732719,7827280.059307687,0.7284102565635031,0.05932149690436886,635209.7573759082,0.00884937591141241
20220125,55 - 74,367585,27318,27317,3553,44345.1419515114,14608166,135619.65353038578,1866443.5403480784,0.7284102565635031,0.05932149690436886,150878.67520567542,0.025162980760213158
20220125,75 - 119,78806,3292,3292,410,5145.726617282095,4931625,23682.411020294105,315511.57758647547,0.7284102565635031,0.05932149690436886,26050.157368236472,0.015979722708032343
20220126,0 - 17,28223,6842,6842,2249,27019.651452262253,14044453,1048189.9435831098,14521152.763442386,0.7262827541471105,0.061568966487097886,1214189.830680079,0.0020095478264621626
20220126,18 - 34,34704,5522,5522,1199,14043.36284410449,14704349,480739.92136819346,6405014.806539091,0.7262827541471105,0.061568966487097886,550833.3459317542,0.002360118084792465
20220126,35 - 54,153310,27179,27179,5733,68025.63618958813,17542141,569986.5848725917,7792547.196366274,0.7262827541471105,0.061568966487097886,659353.6624008084,0.008739526150200252
20220126,55 - 74,364934,27533,27532,3616,43480.22554846581,14608166,134206.6297925203,1824559.3581475483,0.7262827541471105,0.061568966487097886,152611.515456777,0.02498150691880144
20220126,75 - 119,78309,3308,3308,429,5184.970135393718,4931625,23535.03602136337,314503.9468344531,0.7262827541471105,0.061568966487097886,26599.95027091288,0.015878944566953084
20220127,0 - 17,27833,6877,6877,2218,27876.387299492664,14044453,1022184.8153236037,15317634.67714523,0.6994260975929667,0.056742794523501616,1227319.498412781,0.0019817788560366144
20220127,18 - 34,34093,5513,5513,1260,15530.589850399678,14704349,503785.6259057285,7290648.06440872,0.6994260975929667,0.056742794523501616,597409.7207099526,0.002318565752213852
20220127,35 - 54,151104,27135,27135,5947,73646.37856942922,17542141,581883.7269586243,8545503.12106881,0.6994260975929667,0.056742794523501616,693452.8577299747,0.008613771830929873
20220127,55 - 74,362406,27629,27628,3823,48180.04269042881,14608166,137521.8141729492,2023549.3922748175,0.6994260975929667,0.056742794523501616,161594.45023271185,0.02480845302552011
20220127,75 - 119,77823,3366,3366,458,5793.153790191111,4931625,23940.152814616693,355116.5116438339,0.6994260975929667,0.056742794523501616,28136.743169172598,0.015780396927990267
20220128,0 - 17,27727,6929,6929,2196,28734.686344516966,14044453,1005180.3159323182,15555360.160732388,0.6988546780550059,0.054478935271102376,1202449.7489635437,0.001974231392279927
20220128,18 - 34,33751,5503,5503,1279,16375.053011072707,14704349,526791.1424317681,7919126.13804282,0.6988546780550059,0.054478935271102376,623295.4241997318,0.0022953073271043825
20220128,35 - 54,150294,27469,27469,6010,77527.48275968386,17542141,592650.0596069266,9038798.509255836,0.6988546780550059,0.054478935271102376,702646.1679462765,0.008567597307535039
20220128,55 - 74,361665,28081,28080,3928,51527.299986132915,14608166,140771.89745757345,2150235.9338137284,0.6988546780550059,0.054478935271102376,164835.66045586363,0.024757727972149274
20220128,75 - 119,77726,3425,3425,478,6253.873016077692,4931625,24984.936913985202,382686.2962825101,0.6988546780550059,0.054478935271102376,29264.35296383834,0.015760727954781638
20220129,0 - 17,27684,7015,7015,2140,27573.694069092024,14044453,964981.1128968383,14492408.037538072,0.7574699221665755,0.059790337878017664,1132257.549719801,0.00197116968528429
20220129,18 - 34,33463,5463,5463,1330,16826.383348768377,14704349,570966.2497733008,8356528.158067338,0.7574699221665755,0.059790337878017664,665583.8787403367,0.0022757212849069345
20220129,35 - 54,149600,27660,27660,6181,78519.45954213195,17542141,612129.120190273,9032019.450901853,0.7574699221665755,0.059790337878017664,711403.2716533708,0.008528035431935019
20220129,55 - 74,360831,28244,28243,4042,52262.72822178067,14608166,145876.6642459076,2154603.5722434204,0.7574699221665755,0.059790337878017664,168149.705520572,0.02470063661653352
20220129,75 - 119,77642,3458,3458,485,6255.625951100408,4931625,25461.56063519042,378422.74978479807,0.7574699221665755,0.059790337878017664,29387.600389604075,0.015743695029528805
20220130,0 - 17,27666,7049,7049,2112,27576.665065644283,14044453,980736.6740817147,15043002.773890063,0.7163981173559908,0.05534796438014571,1149670.662377518,0.0019698880404954186
20220130,18 - 34,33280,5471,5471,1316,16990.717674725704,14704349,579648.4529143133,8570075.060934749,0.7163981173559908,0.05534796438014571,669853.083978635,0.0022632759872606395
20220130,35 - 54,149140,27759,27759,6211,80221.19506835469,17542141,617800.3570060572,9215627.955104247,0.7163981173559908,0.05534796438014571,714005.1927938513,0.008501812863093507
20220130,55 - 74,360461,28429,28429,4197,54812.44842296203,14608166,151051.4195528131,2252679.3858934646,0.7163981173559908,0.05534796438014571,173821.9281206713,0.024675308317279526
20220130,75 - 119,77585,3525,3525,499,6554.767282569134,4931625,26226.695015307378,393825.6800889499,0.7163981173559908,0.05534796438014571,30011.54047204432,0.01573213697310724
20220131,0 - 17,27438,7025,7025,1988,25563.281022660067,14044453,950516.3457669432,13720138.193170063,0.740997135525119,0.05855302146179182,1065085.1769224603,0.0019536538731697133
20220131,18 - 34,33110,5432,5432,1326,16810.044213838766,14704349,607861.3586299401,8396134.229871433,0.740997135525119,0.05855302146179182,664205.1306375704,0.0022517147817968683
20220131,35 - 54,148357,27587,27587,6197,78710.99369738334,17542141,646905.3444994966,9013116.341756588,0.740997135525119,0.05855302146179182,709991.5926843843,0.0084571774904785
20220131,55 - 74,359854,28376,28376,4221,54174.00653086116,14608166,161505.02931092808,2250422.821725764,0.740997135525119,0.05855302146179182,176686.7041213312,0.02463375621553041
20220131,75 - 119,77458,3536,3536,521,6738.722829030526,4931625,29313.518080788323,413541.43642436544,0.740997135525119,0.05855302146179182,32120.43026081494,0.015706384812308315
20220201,0 - 17,27236,7002,7002,1938,22998.59163029154,14044453,934810.0177398712,11865139.87077882,0.8653610039284494,0.07472959188630304,997895.4641291602,0.0019392709705390448
20220201,18 - 34,32904,5420,5420,1303,15237.403530867272,14704349,622654.7394756061,7531778.520241361,0.8653610039284494,0.07472959188630304,650522.4126597109,0.002237705321058416
20220201,35 - 54,147286,27717,27717,6113,71549.9223744253,17542141,679041.4784662472,8280321.945797848,0.8653610039284494,0.07472959188630304,710265.0706641234,0.00839612450954533
20220201,55 - 74,358642,28414,28414,4328,51359.933386766825,14608166,170977.6432787045,2106029.876352899,0.8653610039284494,0.07472959188630304,178474.33174684484,0.024550788921757872
20220201,75 - 119,77340,3560,3560,543,6514.850771825425,4931625,32881.708945688115,412609.40532185097,0.8653610039284494,0.07472959188630304,34409.68267327909,0.01568245760778648
20220202,0 - 17,27441,6972,6972,1919,22550.417983566163,14044453,938597.4864051082,11470862.069013517,0.9276720812489416,0.08132587938543057,974941.7187696173,0.0019538674806345254
20220202,18 - 34,33343,5631,5631,1357,15680.807767467773,14704349,639033.7880819526,7437105.341786596,0.9276720812489416,0.08132587938543057,649140.0336904984,0.002267560433991331
20220202,35 - 54,149098,28482,28482,6179,71540.34948339811,17542141,696114.3382593956,8169508.510959885,0.9276720812489416,0.08132587938543057,706875.5449656188,0.008499418628547108
20220202,55 - 74,360828,29075,29075,4431,52026.933144923474,14608166,179088.29777879594,2099659.317577423,0.9276720812489416,0.08132587938543057,180106.1908784956,0.024700431251944974
20220202,75 - 119,77659,3624,3624,561,6644.437105391366,4931625,35116.07746327215,420039.0094240887,0.9276720812489416,0.08132587938543057,35350.90365750416,0.015747142169163307
20220203,0 - 17,27541,6804,6804,1816,21778.717308828822,14044453,937968.2021456148,11363626.396805339,0.8953986480078053,0.07681576804219185,945607.5268807989,0.0019609877294615888
20220203,18 - 34,33643,5720,5720,1375,16079.340480476987,14704349,652029.7678077038,7478030.773631485,0.8953986480078053,0.07681576804219185,646647.866011406,0.0022879625612803396
20220203,35 - 54,150174,29000,29000,6292,74181.95628938448,17542141,720504.9936104534,8342136.435627603,0.8953986480078053,0.07681576804219185,710036.3651975065,0.00856075663740247
20220203,55 - 74,362413,29705,29705,4547,54333.49460917275,14608166,189248.97452104144,2201719.1961518773,0.8953986480078053,0.07681576804219185,185359.37391441932,0.02480893220956005
20220203,75 - 119,77948,3682,3682,566,6830.173444671085,4931625,37984.92953985332,442133.95833972626,0.8953986480078053,0.07681576804219185,36571.21643922633,0.01580574354294984
20220204,0 - 17,27560,6624,6624,1718,20806.296011643153,14044453,940496.9042458342,10755485.882671893,0.9807811145910565,0.08279924623290313,888205.4231551666,0.001962340576738731
20220204,18 - 34,33806,5772,5772,1377,16315.668783610914,14704349,658918.9218416067,7246227.401859969,0.9807811145910565,0.08279924623290313,615617.0862167627,0.0022990477171073672
20220204,35 - 54,150530,28975,28975,6190,73836.97475859383,17542141,743878.9418355178,8208134.707259223,0.9807811145910565,0.08279924623290313,689727.9987365834,0.008581050625462423
20220204,55 - 74,363323,29797,29797,4656,56265.65468266913,14608166,203091.12249326447,2257186.182057944,0.9807811145910565,0.08279924623290313,187426.30988813526,0.024871226134752303
20220204,75 - 119,78086,3743,3743,593,7257.075511318816,4931625,40917.71538510771,458301.8645270143,0.9807811145910565,0.08279924623290313,37322.29253601832,0.015833726205865206
20220205,0 - 17,27443,6407,6407,1599,19060.12922962949,14044453,915074.061956492,9750839.035079557,1.0006834725226277,0.0867537979573631,821615.3597978863,0.0019540098856110667
20220205,18 - 34,33902,5791,5791,1359,15837.702101873065,14704349,683008.4406016674,6996355.720222534,1.0006834725226277,0.0867537979573631,606525.3953087691,0.0023055763978398498
20220205,35 - 54,150992,28742,28742,6012,70350.4014926631,17542141,774227.9297459592,7895661.081146247,1.0006834725226277,0.0867537979573631,677896.0986680251,0.00860738720547281
20220205,55 - 74,364724,30133,30133,4755,56524.84259996189,14608166,218374.0537245655,2243069.7120327693,1.0006834725226277,0.0867537979573631,188716.75831596478,0.02496713139760323
20220205,75 - 119,78307,3743,3743,618,7428.599943064252,4931625,44564.20070706896,455544.08085133845,1.0006834725226277,0.0867537979573631,37730.96846085391,0.01587853902111373
