date,region,active_cases
2020-10-18,Northern Ireland,15350.464791648468
2020-10-18,Scotland,43960.41268981081
2020-10-18,South East,24596.164466843715
2020-10-18,South West,19922.687667642887
2020-10-18,Wales,27882.569052709787
2020-10-18,West Midlands,31639.511070099335
2020-10-18,Yorkshire and The Humber,53919.40082711245
2020-10-19,East Midlands,36410.97162513932
2020-10-19,East of England,21030.955674404006
2020-10-19,London,48984.350391149484
2020-10-19,North East,32377.12796744402
2020-10-19,North West,93447.79110246347
2020-10-19,Northern Ireland,15944.446682879789
2020-10-19,Scotland,44738.333303094936
2020-10-19,South East,25521.456471523754
2020-10-19,South West,20763.80271881517
2020-10-19,Wales,28431.34949950205
2020-10-19,West Midlands,32792.09144933342
2020-10-19,Yorkshire and The Humber,55476.32425142021
2020-10-20,East Midlands,37503.70663022056
2020-10-20,East of England,21622.7291929921
2020-10-20,London,49804.10110431264
2020-10-20,North East,32553.610321229295
2020-10-20,North West,95025.55245257878
2020-10-20,Northern Ireland,16643.149482970446
2020-10-20,Scotland,45384.97051567164
2020-10-20,South East,26593.874695397855
2020-10-20,South West,21655.670060482073
2020-10-20,Wales,29358.472813642755
2020-10-20,West Midlands,33930.860242126124
2020-10-20,Yorkshire and The Humber,57137.56644114668
2020-10-21,East Midlands,38467.44816299162
2020-10-21,East of England,22126.66230398046
2020-10-21,London,50681.15612717147
2020-10-21,North East,32747.15876659324
2020-10-21,North West,96618.48410037007
2020-10-21,Northern Ireland,17168.623863188615
2020-10-21,Scotland,46223.84690121406
2020-10-21,South East,27626.965369086945
2020-10-21,South West,22534.106639098893
2020-10-21,Wales,30311.807653992375
2020-10-21,West Midlands,35016.01350541311
2020-10-21,Yorkshire and The Humber,58546.80910730855
2020-10-22,East Midlands,39519.47254900094
2020-10-22,East of England,22793.271807560934
2020-10-22,London,51518.83218575895
2020-10-22,North East,32939.41395620885
2020-10-22,North West,97944.08092054178
2020-10-22,Northern Ireland,17630.957859555267
2020-10-22,Scotland,47239.32962113075
2020-10-22,South East,28661.360005407903
2020-10-22,South West,23391.07588366631
2020-10-22,Wales,31342.68320850716
2020-10-22,West Midlands,36163.00028934804
2020-10-22,Yorkshire and The Humber,60027.638757217916
2020-10-23,East Midlands,40609.401857462115
2020-10-23,East of England,23498.732897050228
2020-10-23,London,52227.61191888787
2020-10-23,North East,33052.9826020584
2020-10-23,North West,99253.07122307901
2020-10-23,Northern Ireland,18130.23957403811
2020-10-23,Scotland,47880.853533574205
2020-10-23,South East,29897.623812039194
2020-10-23,South West,24255.002891830805
2020-10-23,Wales,32318.78244985016
2020-10-23,West Midlands,37437.300122330926
2020-10-23,Yorkshire and The Humber,61265.386866611116
2020-10-24,East Midlands,41828.453859175715
2020-10-24,East of England,24287.022552600956
2020-10-24,London,53090.18920962214
2020-10-24,North East,33082.281405032525
2020-10-24,North West,100241.56912136693
2020-10-24,Northern Ireland,18541.537683774226
2020-10-24,Scotland,48497.90768590896
2020-10-24,South East,31321.649569914433
2020-10-24,South West,25289.547203956514
2020-10-24,Wales,33300.448798408324
2020-10-24,West Midlands,38689.40715917577
2020-10-24,Yorkshire and The Humber,62526.65872178599
2020-10-25,East Midlands,43160.719211987474
2020-10-25,East of England,25046.239769022388
2020-10-25,London,54301.152080466214
2020-10-25,North East,33222.83241574471
2020-10-25,North West,101205.20720601626
2020-10-25,Northern Ireland,18713.53275905487
2020-10-25,Scotland,49110.00662114501
2020-10-25,South East,32781.66229053834
2020-10-25,South West,26424.264807054737
2020-10-25,Wales,34474.489330485885
2020-10-25,West Midlands,39986.91898715304
2020-10-25,Yorkshire and The Humber,63832.66401859884
2020-10-26,East Midlands,44506.9586889175
2020-10-26,East of England,25887.75921085311
2020-10-26,London,55614.136281929124
2020-10-26,North East,33435.58868745816
2020-10-26,North West,102267.37844810939
2020-10-26,Northern Ireland,18828.918802105585
2020-10-26,Scotland,49519.557031914446
2020-10-26,South East,34355.23028981203
2020-10-26,South West,27566.17877867069
2020-10-26,Wales,35518.47164251593
2020-10-26,West Midlands,41337.245021160415
2020-10-26,Yorkshire and The Humber,65055.69006046902
2020-10-27,East Midlands,45710.967919181414
2020-10-27,East of England,26809.563528948947
2020-10-27,London,56857.46264297342
2020-10-27,North East,33416.64834407763
2020-10-27,North West,103381.42410613118
2020-10-27,Northern Ireland,18964.801543613023
2020-10-27,Scotland,49781.56840635787
2020-10-27,South East,35990.93761755119
2020-10-27,South West,28554.905254012763
2020-10-27,Wales,36519.29246722149
2020-10-27,West Midlands,42505.38565348794
2020-10-27,Yorkshire and The Humber,66124.41050791206
2020-10-28,East Midlands,46776.845445021856
2020-10-28,East of England,27678.711409999367
2020-10-28,London,57905.93061169173
2020-10-28,North East,33241.839157934315
2020-10-28,North West,104101.67594231186
2020-10-28,Northern Ireland,19148.72483575698
2020-10-28,Scotland,49789.70583780029
2020-10-28,South East,37565.8384365925
2020-10-28,South West,29379.201879074513
2020-10-28,Wales,37335.28713289937
2020-10-28,West Midlands,43702.77896932705
2020-10-28,Yorkshire and The Humber,66925.07842938065
2020-10-29,East Midlands,47837.4120533482
2020-10-29,East of England,28499.940068391144
2020-10-29,London,58840.22047217165
2020-10-29,North East,32965.31699082526
2020-10-29,North West,104412.38288500959
2020-10-29,Northern Ireland,19293.276700537586
2020-10-29,Scotland,49578.46567980202
2020-10-29,South East,39192.06624361857
2020-10-29,South West,30250.472362657732
2020-10-29,Wales,38131.48725117713
2020-10-29,West Midlands,44957.97373890445
2020-10-29,Yorkshire and The Humber,67590.56789787217
2020-10-30,East Midlands,48804.895237629695
2020-10-30,East of England,29209.12469256205
2020-10-30,London,59944.95409127443
2020-10-30,North East,32684.49060140324
2020-10-30,North West,104638.78122509185
2020-10-30,Northern Ireland,19281.681916795846
2020-10-30,Scotland,49404.66077575379
2020-10-30,South East,40751.1992605349
2020-10-30,South West,31185.418711376587
2020-10-30,Wales,39165.18281338433
2020-10-30,West Midlands,46376.671032414415
2020-10-30,Yorkshire and The Humber,68260.29258116653
2020-10-31,East Midlands,49743.12411714237
2020-10-31,East of England,29796.271500180006
2020-10-31,London,60895.19993369526
2020-10-31,North East,32412.371820578483
2020-10-31,North West,104609.63271690725
2020-10-31,Northern Ireland,19211.131900816526
2020-10-31,Scotland,49037.06834425781
2020-10-31,South East,42190.937166743824
2020-10-31,South West,32132.810363398254
2020-10-31,Wales,40293.97902852726
2020-10-31,West Midlands,47695.18289861148
2020-10-31,Yorkshire and The Humber,68968.59688816921
2020-11-01,East Midlands,50531.242127954574
2020-11-01,East of England,30318.113771969274
2020-11-01,London,61785.2276918538
2020-11-01,North East,32170.3806811573
2020-11-01,North West,104426.69643132247
2020-11-01,Northern Ireland,19296.011282365344
2020-11-01,Scotland,48734.82249955194
2020-11-01,South East,43461.49452992334
2020-11-01,South West,33052.66195574851
2020-11-01,Wales,41294.889396534236
2020-11-01,West Midlands,48951.4131332475
2020-11-01,Yorkshire and The Humber,69663.99424621595
2020-11-02,East Midlands,51352.161045838235
2020-11-02,East of England,30742.448061404535
2020-11-02,London,62722.95279959581
2020-11-02,North East,31879.276341036166
2020-11-02,North West,104300.02827180391
2020-11-02,Northern Ireland,19282.11208079184
2020-11-02,Scotland,48313.35028069858
2020-11-02,South East,44702.940172172785
2020-11-02,South West,34056.71010095666
2020-11-02,Wales,42343.53634407893
2020-11-02,West Midlands,50378.15981967069
2020-11-02,Yorkshire and The Humber,70370.20489547297
2020-11-03,East Midlands,51954.27625964051
2020-11-03,East of England,30998.41446912233
2020-11-03,London,63294.34172025999
2020-11-03,North East,31663.651401019557
2020-11-03,North West,103723.55883981923
2020-11-03,Northern Ireland,19295.888030034457
2020-11-03,Scotland,47716.77588565605
2020-11-03,South East,45707.193943412996
2020-11-03,South West,34760.81271965244
2020-11-03,Wales,43192.699527555764
2020-11-03,West Midlands,51723.86934253696
2020-11-03,Yorkshire and The Humber,70947.50902971815
2020-11-04,East Midlands,52297.79754661337
2020-11-04,East of England,30995.656845562495
2020-11-04,London,63597.4465967189
2020-11-04,North East,31320.444785872656
2020-11-04,North West,102815.22148312896
2020-11-04,Northern Ireland,19229.417662375607
2020-11-04,Scotland,47251.55101893501
2020-11-04,South East,46735.03980454976
2020-11-04,South West,35326.41969792417
2020-11-04,Wales,44031.015287752896
2020-11-04,West Midlands,52934.8624079036
2020-11-04,Yorkshire and The Humber,71465.54108237206
2020-11-05,East Midlands,52536.1784940522
2020-11-05,East of England,30871.1560088479
2020-11-05,London,63469.86821121827
2020-11-05,North East,30909.026490603268
2020-11-05,North West,101500.22995797587
2020-11-05,Northern Ireland,18890.0111571195
2020-11-05,Scotland,46937.45313438446
2020-11-05,South East,47584.4956639906
2020-11-05,South West,35746.46427223093
2020-11-05,Wales,44637.98973892866
2020-11-05,West Midlands,54161.8764938301
2020-11-05,Yorkshire and The Humber,71933.55503085977
2020-11-06,East Midlands,52787.30647868898
2020-11-06,East of England,30736.031709076422
2020-11-06,London,63317.169200873665
2020-11-06,North East,30476.301383592232
2020-11-06,North West,100272.99110110273
2020-11-06,Northern Ireland,18535.235399035064
2020-11-06,Scotland,46533.210524285845
2020-11-06,South East,48301.53041753036
2020-11-06,South West,36313.24748042816
2020-11-06,Wales,44910.48037991332
2020-11-06,West Midlands,55411.620652946855
2020-11-06,Yorkshire and The Humber,72474.28116162973
2020-11-07,East Midlands,52918.93966183854
2020-11-07,East of England,30522.678556199797
2020-11-07,London,63032.39600516742
2020-11-07,North East,29949.99668685315
2020-11-07,North West,98696.82296722772
2020-11-07,Northern Ireland,18177.560287624347
2020-11-07,Scotland,46280.04765916178
2020-11-07,South East,48806.56039094835
2020-11-07,South West,36738.72412337072
2020-11-07,Wales,44993.34251777177
2020-11-07,West Midlands,56590.58577655595
2020-11-07,Yorkshire and The Humber,72759.26826302205
2020-11-08,East Midlands,53032.1110747556
2020-11-08,East of England,30286.854505696603
2020-11-08,London,62635.54634701229
2020-11-08,North East,29522.995055059844
2020-11-08,North West,97125.85347695724
2020-11-08,Northern Ireland,17974.062089861767
2020-11-08,Scotland,45931.73772020604
2020-11-08,South East,49346.547925283194
2020-11-08,South West,37238.623585714784
2020-11-08,Wales,44893.56450582504
2020-11-08,West Midlands,57860.38939333642
2020-11-08,Yorkshire and The Humber,73130.81202989453
2020-11-09,East Midlands,53180.1833908719
2020-11-09,East of England,30026.733038932245
2020-11-09,London,62152.785874310604
2020-11-09,North East,29171.311717561322
2020-11-09,North West,95439.79779130072
2020-11-09,Northern Ireland,17694.442519265176
2020-11-09,Scotland,45822.57633276348
2020-11-09,South East,50138.21755880705
2020-11-09,South West,37744.974904341456
2020-11-09,Wales,44680.71830972499
2020-11-09,West Midlands,59198.11141809462
2020-11-09,Yorkshire and The Humber,73506.8656555266
2020-11-10,East Midlands,53308.636782810274
2020-11-10,East of England,29888.304076904697
2020-11-10,London,61714.91726094665
2020-11-10,North East,28906.3820305385
2020-11-10,North West,93523.22197880877
2020-11-10,Northern Ireland,17342.55411325843
2020-11-10,Scotland,45822.917770470034
2020-11-10,South East,50879.971756718835
2020-11-10,South West,38254.711998595376
2020-11-10,Wales,44300.54683295449
2020-11-10,West Midlands,60714.81700997528
2020-11-10,Yorkshire and The Humber,73882.45417142102
2020-11-11,East Midlands,53426.773572723505
2020-11-11,East of England,29892.881936172955
2020-11-11,London,61361.45683895599
2020-11-11,North East,28695.83967651052
2020-11-11,North West,91485.77896928343
2020-11-11,Northern Ireland,16949.148037105864
2020-11-11,Scotland,45997.579727189965
2020-11-11,South East,51688.337109791435
2020-11-11,South West,38783.68835412631
2020-11-11,Wales,43700.00590522283
2020-11-11,West Midlands,62199.87836643794
2020-11-11,Yorkshire and The Humber,74218.44247923719
2020-11-12,East Midlands,53550.54760000028
2020-11-12,East of England,30026.927321941126
2020-11-12,London,61121.21071187244
2020-11-12,North East,28732.75765006221
2020-11-12,North West,89431.92755323165
2020-11-12,Northern Ireland,16542.578844235624
2020-11-12,Scotland,46025.186676646474
2020-11-12,South East,52581.28232101641
2020-11-12,South West,39334.8577793167
2020-11-12,Wales,42987.43840436518
2020-11-12,West Midlands,63726.393314327965
2020-11-12,Yorkshire and The Humber,74325.16319930898
2020-11-13,East Midlands,53708.87185714909
2020-11-13,East of England,30363.922385682174
2020-11-13,London,60941.92341172129
2020-11-13,North East,28782.679519348363
2020-11-13,North West,87433.09257147071
2020-11-13,Northern Ireland,16007.430654947844
2020-11-13,Scotland,46000.84304998671
2020-11-13,South East,53444.11769170906
2020-11-13,South West,39707.75812028162
2020-11-13,Wales,42079.63680950515
2020-11-13,West Midlands,64976.02285303954
2020-11-13,Yorkshire and The Humber,74309.36732839933
2020-11-14,East Midlands,54036.74095690486
2020-11-14,East of England,30823.335924069183
2020-11-14,London,61090.564498773274
2020-11-14,North East,28926.432172267578
2020-11-14,North West,85390.06509261971
2020-11-14,Northern Ireland,15518.047125880144
2020-11-14,Scotland,46155.41690284967
2020-11-14,South East,54470.77325902829
2020-11-14,South West,40177.958162697534
2020-11-14,Wales,41152.9540410635
2020-11-14,West Midlands,66335.21186450166
2020-11-14,Yorkshire and The Humber,74417.66838620382
2020-11-15,East Midlands,54307.74567391171
2020-11-15,East of England,31401.62245301021
2020-11-15,London,61313.52795046622
2020-11-15,North East,29058.149315028335
2020-11-15,North West,83303.22765482304
2020-11-15,Northern Ireland,15027.664943178019
2020-11-15,Scotland,46396.798789173925
2020-11-15,South East,55469.69389627267
2020-11-15,South West,40675.87994991401
2020-11-15,Wales,40240.24629568424
2020-11-15,West Midlands,67427.96677992957
2020-11-15,Yorkshire and The Humber,74458.11613143669
2020-11-16,East Midlands,54504.23480866633
2020-11-16,East of England,32027.104598615
2020-11-16,London,61843.35490981976
2020-11-16,North East,29257.309623205663
2020-11-16,North West,81290.832303678
2020-11-16,Northern Ireland,14502.929910791005
2020-11-16,Scotland,46834.272654933455
2020-11-16,South East,56477.36075966617
2020-11-16,South West,41157.74470321794
2020-11-16,Wales,39376.23689156673
2020-11-16,West Midlands,68510.42707304374
2020-11-16,Yorkshire and The Humber,74413.23750127925
2020-11-17,East Midlands,54678.02743730928
2020-11-17,East of England,32664.71157308911
2020-11-17,London,62731.505837186
2020-11-17,North East,29616.117151455357
2020-11-17,North West,79395.24298189761
2020-11-17,Northern Ireland,14066.79826196393
2020-11-17,Scotland,47332.77790993957
2020-11-17,South East,57588.32636536381
2020-11-17,South West,41527.161937011515
2020-11-17,Wales,38578.7973335819
2020-11-17,West Midlands,69422.66237361876
2020-11-17,Yorkshire and The Humber,74282.1537221851
2020-11-18,East Midlands,54712.49668668386
2020-11-18,East of England,33263.26169736355
2020-11-18,London,63601.30805937785
2020-11-18,North East,30034.51545522514
2020-11-18,North West,77450.05096434093
2020-11-18,Northern Ireland,13610.61529051578
2020-11-18,Scotland,47665.09433118211
2020-11-18,South East,58529.398616640465
2020-11-18,South West,41763.16577867615
2020-11-18,Wales,37773.159385422856
2020-11-18,West Midlands,70024.7051037578
2020-11-18,Yorkshire and The Humber,74077.58421695139
2020-11-19,East Midlands,54517.028959672614
2020-11-19,East of England,33832.93116327027
2020-11-19,London,64576.015797499385
2020-11-19,North East,30497.315626975567
2020-11-19,North West,75532.65088269324
2020-11-19,Northern Ireland,13022.025656551083
2020-11-19,Scotland,47940.65036892719
2020-11-19,South East,59411.492047395455
2020-11-19,South West,41847.27436064349
2020-11-19,Wales,37035.23056219243
2020-11-19,West Midlands,70715.58931862387
2020-11-19,Yorkshire and The Humber,73926.2301541722
2020-11-20,East Midlands,54224.94464730194
2020-11-20,East of England,34362.95927960134
2020-11-20,London,65387.61566041224
2020-11-20,North East,30835.644883377125
2020-11-20,North West,73646.61300707041
2020-11-20,Northern Ireland,12467.013645215731
2020-11-20,Scotland,48041.38315232976
2020-11-20,South East,60231.88736453635
2020-11-20,South West,41661.73733495931
2020-11-20,Wales,36300.70680085081
2020-11-20,West Midlands,71141.62022546807
2020-11-20,Yorkshire and The Humber,73585.52457892765
2020-11-21,East Midlands,53787.198744503476
2020-11-21,East of England,34746.205301886126
2020-11-21,London,66261.8838534357
2020-11-21,North East,31283.401751734495
2020-11-21,North West,71916.09361080726
2020-11-21,Northern Ireland,11742.352286787247
2020-11-21,Scotland,48107.37573363135
2020-11-21,South East,60937.40607046204
2020-11-21,South West,41414.09131648501
2020-11-21,Wales,35732.37120060735
2020-11-21,West Midlands,71220.63389857445
2020-11-21,Yorkshire and The Humber,73039.64757211771
2020-11-22,East Midlands,53196.83676095021
2020-11-22,East of England,35024.62953634938
2020-11-22,London,66985.79312861558
2020-11-22,North East,31734.01734946245
2020-11-22,North West,70237.44221380059
2020-11-22,Northern Ireland,11063.586357047268
2020-11-22,Scotland,48304.49337860064
2020-11-22,South East,61252.63370259711
2020-11-22,South West,40886.30369767408
2020-11-22,Wales,35256.62995971949
2020-11-22,West Midlands,71033.11156346046
2020-11-22,Yorkshire and The Humber,72462.56940661222
2020-11-23,East Midlands,52435.870627288175
2020-11-23,East of England,35133.12316376086
2020-11-23,London,67477.04767426351
2020-11-23,North East,31991.176592519223
2020-11-23,North West,68704.00714712508
2020-11-23,Northern Ireland,10358.576438088538
2020-11-23,Scotland,48550.89240518586
2020-11-23,South East,61303.817906455704
2020-11-23,South West,40256.302481800216
2020-11-23,Wales,34818.7940516457
2020-11-23,West Midlands,70606.8439306248
2020-11-23,Yorkshire and The Humber,71723.12549810449
2020-11-24,East Midlands,51498.38732976681
2020-11-24,East of England,35007.699446428815
2020-11-24,London,67527.15402512003
2020-11-24,North East,32001.547411697342
2020-11-24,North West,67074.50744985584
2020-11-24,Northern Ireland,9726.383295311212
2020-11-24,Scotland,48627.576958122205
2020-11-24,South East,60897.79009568218
2020-11-24,South West,39358.20004957693
2020-11-24,Wales,34460.59734380677
2020-11-24,West Midlands,69529.36764315075
2020-11-24,Yorkshire and The Humber,70877.96933885156
2020-11-25,East Midlands,50396.56370730316
2020-11-25,East of England,34884.58423537124
2020-11-25,London,67318.74424484985
2020-11-25,North East,31946.0389580468
2020-11-25,North West,65315.60310452339
2020-11-25,Northern Ireland,9120.094088306194
2020-11-25,Scotland,48397.95045429007
2020-11-25,South East,60212.136818380444
2020-11-25,South West,38210.904090628654
2020-11-25,Wales,34214.74939760357
2020-11-25,West Midlands,68249.9264411124
2020-11-25,Yorkshire and The Humber,69826.83565412207
2020-11-26,East Midlands,49282.64716721684
2020-11-26,East of England,34619.66852010542
2020-11-26,London,66753.6286043248
2020-11-26,North East,31676.096746314244
2020-11-26,North West,63440.93566345127
2020-11-26,Northern Ireland,8555.937294585385
2020-11-26,Scotland,48084.107915733686
2020-11-26,South East,59403.24070670894
2020-11-26,South West,36860.19313681871
2020-11-26,Wales,34082.21835261696
2020-11-26,West Midlands,66575.0509588935
2020-11-26,Yorkshire and The Humber,68545.05771188567
2020-11-27,East Midlands,48092.56803964502
2020-11-27,East of England,34161.829247656984
2020-11-27,London,65950.19134605944
2020-11-27,North East,31388.346871480324
2020-11-27,North West,61526.85263969006
2020-11-27,Northern Ireland,8197.164522372972
2020-11-27,Scotland,47725.75975911591
2020-11-27,South East,58463.193496572785
2020-11-27,South West,35495.83541482785
2020-11-27,Wales,34043.62776977792
2020-11-27,West Midlands,64672.17745453315
2020-11-27,Yorkshire and The Humber,67013.91147083636
2020-11-28,East Midlands,46955.054826713225
2020-11-28,East of England,33622.37481291602
2020-11-28,London,65097.21485602277
2020-11-28,North East,31175.424789653454
2020-11-28,North West,59689.10944388791
2020-11-28,Northern Ireland,7895.618287128282
2020-11-28,Scotland,47240.780728557686
2020-11-28,South East,57326.837116382536
2020-11-28,South West,34091.56652806759
2020-11-28,Wales,34194.4668420393
2020-11-28,West Midlands,62551.40307797643
2020-11-28,Yorkshire and The Humber,65276.92275813082
2020-11-29,East Midlands,45706.54557886751
2020-11-29,East of England,33167.793447763244
2020-11-29,London,64194.32679141818
2020-11-29,North East,30866.00115883072
2020-11-29,North West,57787.297431524945
2020-11-29,Northern Ireland,7645.945668789082
2020-11-29,Scotland,47007.77569037235
2020-11-29,South East,56260.556303162026
2020-11-29,South West,32696.92791835691
2020-11-29,Wales,34638.51767619648
2020-11-29,West Midlands,60355.60386721928
2020-11-29,Yorkshire and The Humber,63595.54201350501
2020-11-30,East Midlands,44381.0261608639
2020-11-30,East of England,32713.4417763471
2020-11-30,London,63457.09246821446
2020-11-30,North East,30466.37940157125
2020-11-30,North West,55933.56867497393
2020-11-30,Northern Ireland,7520.308932020009
2020-11-30,Scotland,46562.66288335984
2020-11-30,South East,55204.00660045464
2020-11-30,South West,31298.13224337852
2020-11-30,Wales,35342.15969235773
2020-11-30,West Midlands,58069.27585211973
2020-11-30,Yorkshire and The Humber,61877.42634939641
2020-12-01,East Midlands,43093.73067725566
2020-12-01,East of England,32288.051323951662
2020-12-01,London,62778.94910835539
2020-12-01,North East,29953.797689582294
2020-12-01,North West,54282.36981771398
2020-12-01,Northern Ireland,7489.217720370405
2020-12-01,Scotland,45934.01205507768
2020-12-01,South East,54248.15749265406
2020-12-01,South West,29935.571836457915
2020-12-01,Wales,36221.31401371348
2020-12-01,West Midlands,55804.500375385796
2020-12-01,Yorkshire and The Humber,59911.31798578349
2020-12-02,East Midlands,41830.31580543618
2020-12-02,East of England,31892.236662190473
2020-12-02,London,62195.7818987943
2020-12-02,North East,29224.660842686288
2020-12-02,North West,52596.656007420876
2020-12-02,Northern Ireland,7522.797754651614
2020-12-02,Scotland,45557.85723239926
2020-12-02,South East,53357.2198179999
2020-12-02,South West,28635.136798690866
2020-12-02,Wales,37131.41465271199
2020-12-02,West Midlands,53618.18395042965
2020-12-02,Yorkshire and The Humber,57800.33878395448
2020-12-03,East Midlands,40730.973393199034
2020-12-03,East of England,31662.859611451477
2020-12-03,London,61819.41044407834
2020-12-03,North East,28349.626452194196
2020-12-03,North West,51038.26390801736
2020-12-03,Northern Ireland,7718.606384895817
2020-12-03,Scotland,44959.328542079944
2020-12-03,South East,52638.049505039286
2020-12-03,South West,27436.567699956126
2020-12-03,Wales,38081.80542794559
2020-12-03,West Midlands,51482.07416424353
2020-12-03,Yorkshire and The Humber,55706.50059206747
2020-12-04,East Midlands,39786.252734819376
2020-12-04,East of England,31691.640593132743
2020-12-04,London,61940.56565729633
2020-12-04,North East,27491.414798565173
2020-12-04,North West,49629.55591231463
2020-12-04,Northern Ireland,8058.150801665917
2020-12-04,Scotland,44231.43141079703
2020-12-04,South East,52371.53988156752
2020-12-04,South West,26374.016277448838
2020-12-04,Wales,39029.94405625566
2020-12-04,West Midlands,49554.368145036286
2020-12-04,Yorkshire and The Humber,53843.3668480153
2020-12-05,East Midlands,38687.054341738345
2020-12-05,East of England,31713.968429249344
2020-12-05,London,62338.790355381025
2020-12-05,North East,26520.176006991223
2020-12-05,North West,48394.96134078982
2020-12-05,Northern Ireland,8291.574089193595
2020-12-05,Scotland,43338.74343178397
2020-12-05,South East,52093.977342201186
2020-12-05,South West,25366.79580064392
2020-12-05,Wales,40308.739060786414
2020-12-05,West Midlands,47576.12028027027
2020-12-05,Yorkshire and The Humber,51974.392984822945
2020-12-06,East Midlands,37541.0029645186
2020-12-06,East of England,31810.534904652253
2020-12-06,London,62958.90095441813
2020-12-06,North East,25472.460280159034
2020-12-06,North West,47390.12800166709
2020-12-06,Northern Ireland,8560.126821418555
2020-12-06,Scotland,42584.100053856615
2020-12-06,South East,52076.95710160741
2020-12-06,South West,24545.014124580877
2020-12-06,Wales,41808.84941672842
2020-12-06,West Midlands,45829.37826116335
2020-12-06,Yorkshire and The Humber,50332.878107264936
2020-12-07,East Midlands,36665.84286330526
2020-12-07,East of England,32187.689162848816
2020-12-07,London,64016.37235278293
2020-12-07,North East,24538.8256667776
2020-12-07,North West,46495.95689198014
2020-12-07,Northern Ireland,8979.70010737153
2020-12-07,Scotland,41766.16689896023
2020-12-07,South East,52586.73857714285
2020-12-07,South West,23878.625692248817
2020-12-07,Wales,43501.70674940655
2020-12-07,West Midlands,44255.089978123055
2020-12-07,Yorkshire and The Humber,48882.51094150624
2020-12-08,East Midlands,35848.485744243124
2020-12-08,East of England,32738.088037572204
2020-12-08,London,65097.602962210134
2020-12-08,North East,23632.323240388872
2020-12-08,North West,45824.62165475973
2020-12-08,Northern Ireland,9384.606863712026
2020-12-08,Scotland,41129.27431301813
2020-12-08,South East,53060.94422169337
2020-12-08,South West,23274.068932406255
2020-12-08,Wales,45514.56333901592
2020-12-08,West Midlands,42977.071403108166
2020-12-08,Yorkshire and The Humber,47550.382123650554
2020-12-09,East Midlands,35193.71420219785
2020-12-09,East of England,33384.908142611006
2020-12-09,London,66880.0740490693
2020-12-09,North East,22734.09958683861
2020-12-09,North West,45294.247993886034
2020-12-09,Northern Ireland,9906.463322891788
2020-12-09,Scotland,40244.415048763185
2020-12-09,South East,53850.387021238894
2020-12-09,South West,22820.39105296264
2020-12-09,Wales,47720.49212139371
2020-12-09,West Midlands,41914.835015705095
2020-12-09,Yorkshire and The Humber,46322.95156629333
2020-12-10,East Midlands,34501.639473717936
2020-12-10,East of England,34040.929399008244
2020-12-10,London,69034.45661861141
2020-12-10,North East,21757.525754610913
2020-12-10,North West,44847.07815335255
2020-12-10,Northern Ireland,10490.54813266823
2020-12-10,Scotland,39590.99871907252
2020-12-10,South East,54794.63364023166
2020-12-10,South West,22414.267644631578
2020-12-10,Wales,49999.97091942701
2020-12-10,West Midlands,40924.54064275224
2020-12-10,Yorkshire and The Humber,45089.394809295154
2020-12-11,East Midlands,33881.8255773787
2020-12-11,East of England,34907.36679836138
2020-12-11,London,71643.08985196512
2020-12-11,North East,20918.187841851286
2020-12-11,North West,44609.616483338716
2020-12-11,Northern Ireland,11048.288003046388
2020-12-11,Scotland,39169.20842823008
2020-12-11,South East,55855.02095457885
2020-12-11,South West,22062.87253168329
2020-12-11,Wales,52383.579509615345
2020-12-11,West Midlands,40067.068047673514
2020-12-11,Yorkshire and The Humber,43933.27731803913
2020-12-12,East Midlands,33370.608958369194
2020-12-12,East of England,36090.81680756538
2020-12-12,London,74617.60548596585
2020-12-12,North East,20186.624270304554
2020-12-12,North West,44492.58568426247
2020-12-12,Northern Ireland,11597.651101033462
2020-12-12,Scotland,38772.910927576144
2020-12-12,South East,57422.933818512356
2020-12-12,South West,21862.524510503015
2020-12-12,Wales,54784.261274219294
2020-12-12,West Midlands,39424.9263646946
2020-12-12,Yorkshire and The Humber,42811.525147717366
2020-12-13,East Midlands,32956.78003163433
2020-12-13,East of England,37297.62235674162
2020-12-13,London,77973.98949112667
2020-12-13,North East,19568.77478401188
2020-12-13,North West,44610.24399836603
2020-12-13,Northern Ireland,11930.369958425148
2020-12-13,Scotland,38389.63472027418
2020-12-13,South East,59220.21670280604
2020-12-13,South West,21818.8478727451
2020-12-13,Wales,57403.560248634276
2020-12-13,West Midlands,39001.39789154853
2020-12-13,Yorkshire and The Humber,41820.56352881384
2020-12-14,East Midlands,32713.0372146788
2020-12-14,East of England,38937.98370591525
2020-12-14,London,81736.91042772094
2020-12-14,North East,19012.236667166915
2020-12-14,North West,44817.26401996245
2020-12-14,Northern Ireland,12100.856170912533
2020-12-14,Scotland,38173.79030179359
2020-12-14,South East,61308.37827957373
2020-12-14,South West,21893.893360154623
2020-12-14,Wales,60116.599813932095
2020-12-14,West Midlands,38759.91507662527
2020-12-14,Yorkshire and The Humber,40992.974144925596
2020-12-15,East Midlands,32464.1140529102
2020-12-15,East of England,40693.05991408506
2020-12-15,London,86292.03853571598
2020-12-15,North East,18718.57602003198
2020-12-15,North West,44865.76101270667
2020-12-15,Northern Ireland,12483.421162597077
2020-12-15,Scotland,37719.534922757135
2020-12-15,South East,63603.17325198585
2020-12-15,South West,22026.281490587913
2020-12-15,Wales,63114.90459322097
2020-12-15,West Midlands,38652.30655529514
